Voltaje	Corriente
0.789235	0.000224
0.779235	0.000183
0.769035	0.000149
0.759235	0.000119
0.749435	0.000093
0.739235	0.000070
0.729235	0.000049
0.719235	0.000031
0.709435	0.000014
0.699435	-0.000000
0.689235	-0.000014
0.679235	-0.000026
0.669235	-0.000037
0.659235	-0.000047
0.649035	-0.000056
0.639235	-0.000064
0.629435	-0.000072
0.619435	-0.000079
0.609435	-0.000086
0.599435	-0.000092
0.589435	-0.000097
0.579435	-0.000103
0.569435	-0.000107
0.559235	-0.000111
0.549435	-0.000116
0.539435	-0.000120
0.529435	-0.000123
0.519235	-0.000127
0.509435	-0.000130
0.499435	-0.000132
0.489635	-0.000135
0.479435	-0.000138
0.469435	-0.000141
0.459435	-0.000143
0.449435	-0.000146
0.439435	-0.000148
0.429435	-0.000150
0.419235	-0.000153
0.409435	-0.000155
0.399635	-0.000157
0.389635	-0.000160
0.379435	-0.000161
0.369435	-0.000164
0.359435	-0.000165
0.349435	-0.000168
0.339435	-0.000170
0.329435	-0.000171
0.319435	-0.000173
0.309435	-0.000176
0.299635	-0.000178
0.289435	-0.000179
0.279635	-0.000182
0.269635	-0.000183
0.259435	-0.000186
0.249635	-0.000187
0.239435	-0.000189
0.229435	-0.000191
0.219635	-0.000193
0.209635	-0.000195
0.199635	-0.000197
0.189635	-0.000199
0.179635	-0.000201
0.169835	-0.000203
0.159635	-0.000205
0.149435	-0.000207
0.139635	-0.000209
0.129435	-0.000210
0.119635	-0.000212
0.109635	-0.000214
0.099835	-0.000216
0.089635	-0.000218
0.079635	-0.000220
0.069635	-0.000222
0.059635	-0.000223
0.049635	-0.000226
0.039635	-0.000227
0.029835	-0.000229
0.019635	-0.000231
0.009835	-0.000232
-0.000365	-0.000234
-0.010165	-0.000235
-0.020165	-0.000237
-0.030165	-0.000239
-0.040365	-0.000240
-0.050365	-0.000243
-0.060165	-0.000244
-0.070365	-0.000245
-0.080365	-0.000246
-0.090365	-0.000248
-0.100365	-0.000249
-0.110365	-0.000251
-0.120165	-0.000252
-0.130165	-0.000253
-0.140165	-0.000254
-0.150165	-0.000256
-0.160165	-0.000257
-0.170165	-0.000258
-0.180165	-0.000259
-0.189965	-0.000260
-0.200165	-0.000261
-0.210165	-0.000263
-0.220165	-0.000263
-0.230165	-0.000264
-0.240165	-0.000265
-0.249965	-0.000266
-0.260165	-0.000267
-0.270365	-0.000267
-0.280165	-0.000268
-0.290165	-0.000269
-0.299965	-0.000269
-0.310165	-0.000270
-0.320165	-0.000270
-0.330165	-0.000271
-0.340165	-0.000271
-0.349965	-0.000272
-0.360165	-0.000272
-0.369965	-0.000273
-0.379965	-0.000273
-0.390165	-0.000273
-0.399965	-0.000274
-0.409965	-0.000274
-0.419965	-0.000274
-0.429965	-0.000275
-0.439965	-0.000275
-0.449965	-0.000276
-0.459965	-0.000276
-0.470165	-0.000277
-0.479765	-0.000277
-0.489965	-0.000278
-0.500165	-0.000278
-0.509965	-0.000279
-0.519965	-0.000279
-0.529965	-0.000281
-0.539965	-0.000281
-0.549965	-0.000282
-0.559965	-0.000283
-0.569765	-0.000285
-0.579765	-0.000286
-0.589965	-0.000287
-0.600165	-0.000288
-0.609965	-0.000289
-0.619965	-0.000290
-0.629765	-0.000293
-0.639765	-0.000295
-0.649965	-0.000297
-0.659965	-0.000299
-0.669765	-0.000302
-0.679965	-0.000305
-0.689965	-0.000307
-0.699965	-0.000311
-0.709765	-0.000313
-0.719765	-0.000317
-0.729765	-0.000321
-0.739765	-0.000326
-0.749765	-0.000330
-0.759565	-0.000335
-0.769765	-0.000340
-0.779765	-0.000346
-0.789765	-0.000351
-0.799565	-0.000358
-0.789765	-0.000296
-0.779765	-0.000247
-0.769765	-0.000204
-0.759765	-0.000168
-0.749765	-0.000136
-0.739965	-0.000107
-0.729965	-0.000082
-0.719965	-0.000059
-0.709565	-0.000038
-0.699565	-0.000020
-0.689765	-0.000003
-0.679965	0.000013
-0.669765	0.000027
-0.659965	0.000040
-0.649765	0.000051
-0.639965	0.000062
-0.629765	0.000072
-0.619765	0.000081
-0.609765	0.000089
-0.599765	0.000097
-0.589765	0.000104
-0.579965	0.000110
-0.569965	0.000116
-0.559765	0.000122
-0.549965	0.000127
-0.539765	0.000131
-0.529765	0.000136
-0.519965	0.000140
-0.509965	0.000144
-0.499965	0.000147
-0.489965	0.000151
-0.479765	0.000153
-0.469965	0.000156
-0.459765	0.000159
-0.450165	0.000162
-0.439965	0.000164
-0.429965	0.000167
-0.419965	0.000169
-0.409965	0.000172
-0.400165	0.000174
-0.390165	0.000176
-0.379965	0.000178
-0.369965	0.000180
-0.360165	0.000182
-0.349965	0.000184
-0.340165	0.000186
-0.330165	0.000188
-0.320165	0.000190
-0.310165	0.000192
-0.299965	0.000194
-0.290165	0.000195
-0.280165	0.000197
-0.270165	0.000199
-0.260165	0.000202
-0.249965	0.000203
-0.240165	0.000205
-0.230165	0.000207
-0.220365	0.000208
-0.209965	0.000211
-0.200165	0.000212
-0.190165	0.000214
-0.180365	0.000216
-0.170365	0.000218
-0.160165	0.000220
-0.150165	0.000221
-0.140165	0.000223
-0.130365	0.000225
-0.120165	0.000227
-0.110565	0.000228
-0.100365	0.000230
-0.090165	0.000232
-0.080365	0.000233
-0.070165	0.000235
-0.060365	0.000237
-0.050365	0.000239
-0.040165	0.000240
-0.030165	0.000242
-0.020365	0.000244
-0.010365	0.000246
-0.000165	0.000247
0.009635	0.000249
0.019635	0.000250
0.029835	0.000251
0.039435	0.000253
0.049635	0.000254
0.059635	0.000255
0.069235	0.000257
0.079635	0.000258
0.089635	0.000259
0.099635	0.000261
0.109435	0.000261
0.119635	0.000263
0.129635	0.000264
0.139435	0.000266
0.149635	0.000266
0.159435	0.000267
0.169435	0.000268
0.179835	0.000269
0.189835	0.000269
0.199635	0.000270
0.209635	0.000271
0.219835	0.000271
0.229635	0.000272
0.239435	0.000272
0.249435	0.000272
0.259435	0.000273
0.269635	0.000273
0.279635	0.000273
0.289635	0.000273
0.299635	0.000273
0.309435	0.000273
0.319435	0.000274
0.329635	0.000273
0.339635	0.000273
0.349435	0.000273
0.359435	0.000273
0.369435	0.000273
0.379435	0.000273
0.389435	0.000273
0.399435	0.000272
0.409235	0.000272
0.419435	0.000271
0.429435	0.000270
0.439435	0.000270
0.449435	0.000270
0.459635	0.000269
0.469235	0.000268
0.479635	0.000268
0.489235	0.000268
0.499435	0.000267
0.509235	0.000267
0.519235	0.000266
0.529235	0.000267
0.539435	0.000266
0.549435	0.000265
0.559235	0.000265
0.569235	0.000265
0.579235	0.000265
0.589235	0.000264
0.599235	0.000264
0.609435	0.000264
0.619435	0.000264
0.629235	0.000264
0.639235	0.000264
0.649235	0.000264
0.659235	0.000264
0.669235	0.000264
0.679235	0.000264
0.689235	0.000264
0.699235	0.000265
0.709235	0.000265
0.719435	0.000266
0.729235	0.000267
0.739435	0.000268
0.749235	0.000268
0.759235	0.000269
0.769435	0.000271
0.779235	0.000272
0.789235	0.000274
0.799235	0.000275
