Voltaje	Corriente
0.789211	0.000056
0.779211	0.000036
0.769211	0.000023
0.759011	0.000012
0.749211	0.000004
0.739010	-0.000002
0.729210	-0.000007
0.719210	-0.000011
0.709210	-0.000014
0.699209	-0.000017
0.689209	-0.000019
0.679209	-0.000021
0.669209	-0.000023
0.659208	-0.000024
0.649408	-0.000025
0.639208	-0.000027
0.629008	-0.000028
0.619208	-0.000029
0.609207	-0.000029
0.599207	-0.000030
0.589207	-0.000031
0.579207	-0.000032
0.569206	-0.000032
0.559206	-0.000033
0.549206	-0.000034
0.539406	-0.000034
0.529206	-0.000035
0.519405	-0.000035
0.509205	-0.000036
0.499405	-0.000037
0.489205	-0.000037
0.479204	-0.000038
0.469204	-0.000038
0.459404	-0.000039
0.449404	-0.000039
0.439203	-0.000040
0.429403	-0.000040
0.419403	-0.000041
0.409403	-0.000042
0.399403	-0.000042
0.389402	-0.000043
0.379402	-0.000043
0.369402	-0.000044
0.359402	-0.000044
0.349201	-0.000045
0.339401	-0.000039
0.329201	-0.000047
0.319401	-0.000040
0.309401	-0.000048
0.299400	-0.000041
0.289400	-0.000049
0.279200	-0.000049
0.269600	-0.000050
0.259399	-0.000050
0.249399	-0.000051
0.239599	-0.000052
0.229599	-0.000052
0.219399	-0.000053
0.209598	-0.000053
0.199398	-0.000054
0.189598	-0.000054
0.179598	-0.000055
0.169397	-0.000056
0.159397	-0.000056
0.149397	-0.000057
0.139597	-0.000057
0.129596	-0.000058
0.119596	-0.000058
0.109596	-0.000059
0.099396	-0.000060
0.089396	-0.000060
0.079595	-0.000061
0.069595	-0.000061
0.059595	-0.000062
0.049595	-0.000062
0.039394	-0.000063
0.029394	-0.000063
0.019394	-0.000064
0.009594	-0.000064
-0.000406	-0.000064
-0.010407	-0.000065
-0.020407	-0.000065
-0.030407	-0.000066
-0.040407	-0.000066
-0.050208	-0.000067
-0.060408	-0.000067
-0.070408	-0.000067
-0.080208	-0.000068
-0.090208	-0.000068
-0.100609	-0.000068
-0.110409	-0.000069
-0.120209	-0.000069
-0.130209	-0.000069
-0.140410	-0.000069
-0.150410	-0.000070
-0.160410	-0.000070
-0.170210	-0.000070
-0.180411	-0.000070
-0.190211	-0.000070
-0.200211	-0.000071
-0.210411	-0.000071
-0.220411	-0.000071
-0.230412	-0.000071
-0.240412	-0.000071
-0.250212	-0.000072
-0.260212	-0.000072
-0.270213	-0.000072
-0.280413	-0.000072
-0.290213	-0.000072
-0.300413	-0.000073
-0.310014	-0.000073
-0.320214	-0.000073
-0.330214	-0.000073
-0.340014	-0.000073
-0.350214	-0.000074
-0.360215	-0.000074
-0.370215	-0.000074
-0.380015	-0.000074
-0.390215	-0.000075
-0.400216	-0.000075
-0.410216	-0.000075
-0.420216	-0.000076
-0.430216	-0.000076
-0.440216	-0.000077
-0.450017	-0.000077
-0.460217	-0.000078
-0.470217	-0.000078
-0.480017	-0.000079
-0.490018	-0.000080
-0.500018	-0.000080
-0.510218	-0.000081
-0.520018	-0.000082
-0.530019	-0.000083
-0.540019	-0.000084
-0.550019	-0.000085
-0.560019	-0.000086
-0.570019	-0.000087
-0.580020	-0.000088
-0.590220	-0.000090
-0.600220	-0.000091
-0.610220	-0.000093
-0.620021	-0.000094
-0.630021	-0.000096
-0.639821	-0.000098
-0.650021	-0.000100
-0.660022	-0.000102
-0.669822	-0.000104
-0.680022	-0.000107
-0.689822	-0.000109
-0.700022	-0.000112
-0.710023	-0.000115
-0.720023	-0.000118
-0.730023	-0.000121
-0.739823	-0.000125
-0.750024	-0.000129
-0.760024	-0.000133
-0.769824	-0.000137
-0.779824	-0.000141
-0.789824	-0.000146
-0.800025	-0.000150
-0.789624	-0.000108
-0.779624	-0.000081
-0.769624	-0.000061
-0.759624	-0.000045
-0.749424	-0.000033
-0.739623	-0.000023
-0.729623	-0.000014
-0.719623	-0.000007
-0.709623	-0.000001
-0.699822	0.000004
-0.689622	0.000009
-0.679822	0.000013
-0.669622	0.000016
-0.659622	0.000019
-0.649821	0.000022
-0.639621	0.000024
-0.629821	0.000026
-0.619621	0.000028
-0.609820	0.000030
-0.599820	0.000032
-0.589820	0.000033
-0.579620	0.000034
-0.569619	0.000036
-0.560019	0.000037
-0.549619	0.000038
-0.539819	0.000039
-0.529819	0.000040
-0.519818	0.000041
-0.509618	0.000042
-0.499818	0.000042
-0.489818	0.000043
-0.479817	0.000044
-0.469817	0.000045
-0.459617	0.000039
-0.449617	0.000047
-0.439817	0.000041
-0.429816	0.000048
-0.419816	0.000048
-0.409816	0.000049
-0.399816	0.000050
-0.390015	0.000050
-0.380015	0.000051
-0.369815	0.000052
-0.360015	0.000052
-0.349814	0.000053
-0.339814	0.000054
-0.330014	0.000054
-0.320014	0.000055
-0.309814	0.000056
-0.300013	0.000056
-0.290213	0.000057
-0.280013	0.000057
-0.270013	0.000058
-0.260012	0.000059
-0.249812	0.000059
-0.240012	0.000060
-0.230012	0.000061
-0.219811	0.000061
-0.209811	0.000062
-0.200011	0.000063
-0.190211	0.000063
-0.180211	0.000064
-0.170010	0.000064
-0.160010	0.000065
-0.149810	0.000066
-0.140210	0.000066
-0.130209	0.000067
-0.120009	0.000067
-0.110209	0.000068
-0.100009	0.000068
-0.090009	0.000069
-0.080208	0.000069
-0.070008	0.000070
-0.060208	0.000070
-0.050008	0.000071
-0.040207	0.000071
-0.030007	0.000072
-0.020207	0.000072
-0.010207	0.000072
-0.000006	0.000073
0.009994	0.000073
0.019794	0.000073
0.029794	0.000074
0.039994	0.000074
0.049995	0.000074
0.059795	0.000075
0.069795	0.000075
0.079595	0.000075
0.089796	0.000075
0.099796	0.000075
0.109796	0.000076
0.119796	0.000076
0.129796	0.000076
0.139797	0.000076
0.149597	0.000076
0.159797	0.000076
0.169797	0.000076
0.179798	0.000076
0.189798	0.000076
0.199798	0.000076
0.209798	0.000076
0.219599	0.000076
0.229799	0.000076
0.239399	0.000076
0.249799	0.000076
0.259599	0.000076
0.269800	0.000076
0.279800	0.000076
0.289600	0.000075
0.299800	0.000075
0.309601	0.000075
0.319801	0.000075
0.329401	0.000075
0.339601	0.000075
0.349601	0.000075
0.359602	0.000075
0.369602	0.000075
0.379802	0.000074
0.389602	0.000074
0.399603	0.000074
0.409603	0.000074
0.419603	0.000074
0.429603	0.000074
0.439604	0.000074
0.449604	0.000074
0.459804	0.000074
0.469604	0.000074
0.479604	0.000074
0.489605	0.000074
0.499605	0.000074
0.509405	0.000074
0.519605	0.000074
0.529406	0.000074
0.539606	0.000074
0.549406	0.000074
0.559406	0.000075
0.569606	0.000075
0.579407	0.000075
0.589407	0.000075
0.599607	0.000075
0.609407	0.000076
0.619608	0.000076
0.629408	0.000076
0.639408	0.000077
0.649608	0.000077
0.659608	0.000078
0.669609	0.000078
0.679409	0.000078
0.689609	0.000079
0.699609	0.000080
0.709410	0.000080
0.719410	0.000081
0.729410	0.000082
0.739410	0.000082
0.749411	0.000083
0.759411	0.000084
0.769411	0.000085
0.779211	0.000087
0.789411	0.000088
0.799412	0.000089
