Voltaje	Corriente
0.789011	0.000017
0.779011	0.000014
0.769011	0.000012
0.759011	0.000011
0.749211	0.000009
0.739010	0.000008
0.729210	0.000007
0.719010	0.000007
0.709210	0.000006
0.699209	0.000005
0.689009	0.000005
0.679209	0.000004
0.669209	0.000004
0.659409	0.000003
0.649208	0.000003
0.639208	0.000003
0.629208	0.000002
0.619208	0.000002
0.609207	0.000002
0.599207	0.000001
0.589007	0.000001
0.579007	0.000001
0.569206	0.000001
0.559206	0.000000
0.549206	0.000000
0.539206	-0.000000
0.529206	-0.000000
0.519005	-0.000000
0.509205	-0.000001
0.499205	-0.000001
0.489205	-0.000001
0.479204	-0.000001
0.469404	-0.000001
0.459204	-0.000001
0.449204	-0.000001
0.439203	-0.000002
0.429203	-0.000002
0.419203	-0.000002
0.409403	-0.000002
0.399403	-0.000002
0.389202	-0.000002
0.379402	-0.000002
0.369402	-0.000002
0.359202	-0.000002
0.349401	-0.000002
0.339401	-0.000003
0.329401	-0.000003
0.319401	-0.000003
0.309201	-0.000003
0.299400	-0.000003
0.289200	-0.000003
0.279600	-0.000003
0.269400	-0.000003
0.259599	-0.000003
0.249399	-0.000003
0.239399	-0.000003
0.229399	-0.000003
0.219399	-0.000003
0.209598	-0.000004
0.199398	-0.000004
0.189598	-0.000004
0.179398	-0.000004
0.169397	-0.000004
0.159397	-0.000004
0.149397	-0.000004
0.139397	-0.000004
0.129596	-0.000004
0.119396	-0.000004
0.109596	-0.000004
0.099196	-0.000004
0.089396	-0.000004
0.079395	-0.000005
0.069395	-0.000005
0.059595	-0.000005
0.049595	-0.000005
0.039394	-0.000005
0.029594	-0.000005
0.019594	-0.000005
0.009394	-0.000005
-0.000406	-0.000005
-0.010607	-0.000005
-0.020607	-0.000005
-0.030407	-0.000005
-0.040407	-0.000005
-0.050408	-0.000006
-0.060408	-0.000006
-0.070408	-0.000006
-0.080608	-0.000006
-0.090608	-0.000006
-0.100209	-0.000006
-0.110409	-0.000006
-0.120409	-0.000006
-0.130409	-0.000006
-0.140210	-0.000006
-0.150410	-0.000006
-0.160210	-0.000006
-0.170210	-0.000007
-0.180411	-0.000007
-0.190411	-0.000007
-0.200411	-0.000007
-0.210211	-0.000007
-0.220211	-0.000007
-0.230412	-0.000007
-0.240412	-0.000007
-0.250212	-0.000007
-0.260212	-0.000008
-0.270413	-0.000008
-0.280413	-0.000008
-0.290413	-0.000008
-0.300213	-0.000008
-0.310414	-0.000008
-0.320214	-0.000009
-0.330214	-0.000009
-0.340214	-0.000009
-0.350014	-0.000009
-0.360415	-0.000009
-0.370415	-0.000010
-0.380415	-0.000010
-0.390215	-0.000010
-0.400216	-0.000010
-0.410216	-0.000011
-0.420216	-0.000011
-0.430016	-0.000011
-0.440216	-0.000012
-0.450417	-0.000012
-0.460017	-0.000012
-0.470217	-0.000012
-0.480217	-0.000013
-0.490218	-0.000013
-0.500018	-0.000014
-0.510218	-0.000014
-0.520018	-0.000014
-0.530019	-0.000015
-0.540019	-0.000015
-0.550019	-0.000016
-0.560019	-0.000016
-0.570219	-0.000017
-0.580020	-0.000017
-0.590020	-0.000018
-0.600020	-0.000018
-0.610020	-0.000019
-0.620021	-0.000019
-0.630021	-0.000020
-0.639821	-0.000021
-0.649821	-0.000021
-0.660222	-0.000022
-0.670022	-0.000023
-0.680022	-0.000024
-0.690022	-0.000024
-0.699822	-0.000025
-0.710023	-0.000026
-0.720023	-0.000027
-0.730023	-0.000028
-0.740023	-0.000029
-0.750024	-0.000030
-0.760024	-0.000032
-0.769824	-0.000033
-0.779824	-0.000034
-0.789824	-0.000036
-0.799825	-0.000037
-0.789624	-0.000029
-0.779824	-0.000024
-0.769624	-0.000021
-0.759624	-0.000018
-0.749624	-0.000015
-0.739823	-0.000013
-0.729823	-0.000012
-0.719623	-0.000010
-0.709623	-0.000009
-0.699622	-0.000008
-0.689622	-0.000007
-0.679622	-0.000006
-0.669822	-0.000005
-0.659822	-0.000004
-0.649821	-0.000004
-0.639621	-0.000003
-0.629621	-0.000003
-0.619821	-0.000002
-0.609820	-0.000002
-0.599820	-0.000001
-0.589820	-0.000001
-0.579820	-0.000001
-0.569819	-0.000000
-0.560019	0.000000
-0.549819	0.000000
-0.539619	0.000001
-0.529619	0.000001
-0.519818	0.000001
-0.509818	0.000001
-0.499618	0.000002
-0.489818	0.000002
-0.479817	0.000002
-0.469617	0.000002
-0.459817	0.000002
-0.449817	0.000002
-0.439817	0.000003
-0.429816	0.000003
-0.419816	0.000003
-0.410016	0.000003
-0.400016	0.000003
-0.389815	0.000003
-0.380015	0.000003
-0.370015	0.000003
-0.359815	0.000003
-0.349814	0.000004
-0.339814	0.000004
-0.329814	0.000004
-0.319814	0.000004
-0.310014	0.000004
-0.299813	0.000004
-0.290013	0.000004
-0.280013	0.000004
-0.270213	0.000004
-0.260012	0.000004
-0.250212	0.000004
-0.240012	0.000004
-0.230012	0.000004
-0.219811	0.000004
-0.210011	0.000004
-0.200011	0.000004
-0.190011	0.000004
-0.180211	0.000004
-0.170010	0.000004
-0.160010	0.000004
-0.150010	0.000004
-0.140010	0.000005
-0.130209	0.000005
-0.120209	0.000005
-0.110209	0.000005
-0.100009	0.000005
-0.090009	0.000005
-0.080208	0.000005
-0.070008	0.000005
-0.060008	0.000005
-0.050208	0.000005
-0.040207	0.000005
-0.030007	0.000005
-0.020207	0.000005
-0.010207	0.000005
-0.000206	0.000005
0.009794	0.000005
0.019794	0.000005
0.029794	0.000005
0.039794	0.000005
0.049795	0.000005
0.059795	0.000005
0.069795	0.000005
0.079595	0.000006
0.089595	0.000006
0.099796	0.000006
0.109796	0.000006
0.119796	0.000006
0.129796	0.000006
0.139797	0.000006
0.149797	0.000006
0.159797	0.000006
0.169597	0.000006
0.179798	0.000006
0.189798	0.000006
0.199598	0.000007
0.209798	0.000007
0.219799	0.000007
0.229599	0.000007
0.239799	0.000007
0.249599	0.000007
0.259599	0.000007
0.269800	0.000007
0.279600	0.000007
0.289800	0.000007
0.299600	0.000008
0.309801	0.000008
0.319601	0.000008
0.329601	0.000008
0.339601	0.000008
0.349801	0.000008
0.359602	0.000008
0.369602	0.000008
0.379602	0.000009
0.389602	0.000009
0.399803	0.000009
0.409603	0.000009
0.419603	0.000009
0.429403	0.000009
0.439604	0.000010
0.449404	0.000010
0.459604	0.000010
0.469604	0.000010
0.479404	0.000010
0.489605	0.000011
0.499605	0.000011
0.509605	0.000011
0.519405	0.000011
0.529606	0.000011
0.539406	0.000012
0.549406	0.000012
0.559406	0.000012
0.569406	0.000012
0.579407	0.000013
0.589607	0.000013
0.599407	0.000013
0.609607	0.000013
0.619408	0.000014
0.629608	0.000014
0.639408	0.000014
0.649608	0.000015
0.659608	0.000015
0.669409	0.000015
0.679609	0.000016
0.689409	0.000016
0.699409	0.000016
0.709610	0.000017
0.719210	0.000017
0.729410	0.000017
0.739410	0.000018
0.749611	0.000018
0.759411	0.000019
0.769411	0.000019
0.779411	0.000020
0.789411	0.000020
0.799412	0.000021
