Voltaje	Corriente
0.789235	0.000036
0.779035	0.000029
0.769235	0.000024
0.759235	0.000020
0.749235	0.000017
0.739035	0.000015
0.729235	0.000012
0.719235	0.000010
0.709435	0.000009
0.699235	0.000007
0.689235	0.000006
0.679435	0.000005
0.669235	0.000004
0.659235	0.000003
0.649435	0.000002
0.639235	0.000001
0.629435	0.000001
0.619235	-0.000000
0.609435	-0.000001
0.599235	-0.000002
0.589235	-0.000002
0.579435	-0.000002
0.569235	-0.000003
0.559235	-0.000003
0.549235	-0.000004
0.539435	-0.000004
0.529435	-0.000005
0.519235	-0.000005
0.509435	-0.000005
0.499235	-0.000006
0.489435	-0.000006
0.479435	-0.000006
0.469435	-0.000007
0.459435	-0.000007
0.449435	-0.000007
0.439435	-0.000007
0.429435	-0.000008
0.419635	-0.000008
0.409435	-0.000008
0.399435	-0.000008
0.389435	-0.000008
0.379435	-0.000008
0.369435	-0.000009
0.359235	-0.000009
0.349435	-0.000009
0.339635	-0.000009
0.329635	-0.000009
0.319635	-0.000009
0.309435	-0.000010
0.299435	-0.000010
0.289435	-0.000010
0.279435	-0.000010
0.269635	-0.000010
0.259435	-0.000010
0.249635	-0.000010
0.239435	-0.000011
0.229635	-0.000011
0.219635	-0.000011
0.209435	-0.000011
0.199635	-0.000011
0.189635	-0.000011
0.179435	-0.000011
0.169635	-0.000011
0.159635	-0.000011
0.149635	-0.000012
0.139635	-0.000012
0.129635	-0.000012
0.119635	-0.000012
0.109635	-0.000012
0.099835	-0.000012
0.089635	-0.000012
0.079635	-0.000012
0.069635	-0.000013
0.059635	-0.000013
0.049635	-0.000013
0.039635	-0.000013
0.029635	-0.000013
0.019635	-0.000013
0.009635	-0.000013
-0.000165	-0.000014
-0.010365	-0.000013
-0.020165	-0.000014
-0.030165	-0.000014
-0.040565	-0.000014
-0.050165	-0.000014
-0.060165	-0.000014
-0.070165	-0.000014
-0.080365	-0.000015
-0.090365	-0.000015
-0.100365	-0.000015
-0.110165	-0.000015
-0.120365	-0.000015
-0.130165	-0.000015
-0.139965	-0.000016
-0.150165	-0.000016
-0.160365	-0.000016
-0.170365	-0.000016
-0.180365	-0.000016
-0.190165	-0.000017
-0.200365	-0.000017
-0.210165	-0.000017
-0.219965	-0.000017
-0.230165	-0.000018
-0.240165	-0.000018
-0.250365	-0.000018
-0.260365	-0.000019
-0.270365	-0.000019
-0.280365	-0.000019
-0.290365	-0.000020
-0.300365	-0.000020
-0.310165	-0.000020
-0.320165	-0.000021
-0.330165	-0.000021
-0.339965	-0.000022
-0.350165	-0.000022
-0.359965	-0.000023
-0.369965	-0.000023
-0.380165	-0.000024
-0.390165	-0.000024
-0.400165	-0.000025
