Voltaje	Corriente
0.789235	0.000298
0.779235	0.000256
0.769435	0.000219
0.759235	0.000186
0.749435	0.000158
0.739235	0.000133
0.729635	0.000109
0.719435	0.000088
0.709235	0.000069
0.699435	0.000051
0.689235	0.000035
0.679435	0.000021
0.669435	0.000007
0.659435	-0.000005
0.649435	-0.000017
0.639435	-0.000028
0.629435	-0.000038
0.619435	-0.000047
0.609435	-0.000055
0.599435	-0.000063
0.589435	-0.000071
0.579235	-0.000078
0.569435	-0.000084
0.559435	-0.000090
0.549435	-0.000095
0.539435	-0.000101
0.529435	-0.000106
0.519435	-0.000111
0.509435	-0.000115
0.499435	-0.000119
0.489635	-0.000123
0.479435	-0.000126
0.469435	-0.000130
0.459635	-0.000133
0.449635	-0.000137
0.439435	-0.000139
0.429435	-0.000142
0.419635	-0.000145
0.409635	-0.000148
0.399435	-0.000150
0.389635	-0.000153
0.379635	-0.000155
0.369635	-0.000158
0.359635	-0.000160
0.349635	-0.000163
0.339635	-0.000165
0.329635	-0.000167
0.319635	-0.000169
0.309635	-0.000172
0.299435	-0.000174
0.289635	-0.000176
0.279635	-0.000178
0.269835	-0.000180
0.259835	-0.000182
0.249835	-0.000184
0.239635	-0.000186
0.229835	-0.000188
0.219635	-0.000189
0.209635	-0.000192
0.199635	-0.000194
0.189835	-0.000196
0.179635	-0.000198
0.169835	-0.000200
0.159835	-0.000202
0.149835	-0.000204
0.139635	-0.000205
0.129835	-0.000208
0.119635	-0.000210
0.109835	-0.000212
0.099835	-0.000214
0.089835	-0.000216
0.080035	-0.000218
0.069635	-0.000220
0.059635	-0.000222
0.049835	-0.000224
0.039835	-0.000226
0.029635	-0.000228
0.019835	-0.000230
0.009835	-0.000232
-0.000165	-0.000234
-0.010165	-0.000236
-0.020165	-0.000237
-0.030165	-0.000239
-0.040165	-0.000241
-0.049965	-0.000243
-0.060165	-0.000245
-0.070165	-0.000246
-0.079965	-0.000248
-0.089965	-0.000250
-0.100165	-0.000252
-0.109965	-0.000253
-0.120165	-0.000255
-0.129965	-0.000256
-0.140165	-0.000258
-0.150165	-0.000260
-0.160165	-0.000261
-0.170165	-0.000263
-0.180165	-0.000264
-0.189965	-0.000265
-0.199765	-0.000267
-0.209965	-0.000267
-0.219965	-0.000269
-0.230165	-0.000270
-0.239965	-0.000272
-0.249965	-0.000272
-0.259765	-0.000273
-0.269965	-0.000274
-0.280165	-0.000276
-0.289965	-0.000277
-0.299765	-0.000278
-0.309965	-0.000279
-0.319965	-0.000280
-0.329765	-0.000280
-0.339965	-0.000281
-0.349965	-0.000282
-0.359965	-0.000284
-0.369965	-0.000284
-0.379965	-0.000285
-0.389965	-0.000285
-0.399965	-0.000287
-0.409765	-0.000287
-0.419765	-0.000288
-0.429965	-0.000288
-0.439965	-0.000289
-0.449765	-0.000290
-0.459765	-0.000291
-0.469565	-0.000291
-0.479765	-0.000291
-0.489765	-0.000293
-0.499765	-0.000293
-0.509565	-0.000294
-0.519765	-0.000295
-0.529565	-0.000296
-0.539765	-0.000296
-0.549765	-0.000298
-0.559765	-0.000299
-0.569565	-0.000300
-0.579565	-0.000302
-0.589765	-0.000302
-0.599565	-0.000304
-0.609565	-0.000306
-0.619765	-0.000307
-0.629565	-0.000309
-0.639965	-0.000310
-0.649765	-0.000313
-0.659765	-0.000315
-0.669765	-0.000317
-0.679565	-0.000320
-0.689565	-0.000322
-0.699765	-0.000324
-0.709565	-0.000327
-0.719765	-0.000331
-0.729765	-0.000335
-0.739565	-0.000339
-0.749765	-0.000343
-0.759565	-0.000348
-0.769565	-0.000353
-0.779565	-0.000358
-0.789765	-0.000363
-0.799565	-0.000369
-0.789365	-0.000313
-0.779565	-0.000267
-0.769765	-0.000229
-0.759565	-0.000194
-0.749565	-0.000163
-0.739765	-0.000136
-0.729765	-0.000111
-0.719965	-0.000089
-0.709765	-0.000069
-0.699765	-0.000050
-0.689765	-0.000034
-0.679565	-0.000018
-0.669765	-0.000004
-0.659965	0.000009
-0.649765	0.000021
-0.639565	0.000032
-0.629765	0.000042
-0.619765	0.000051
-0.609765	0.000060
-0.599765	0.000068
-0.589965	0.000075
-0.579765	0.000082
-0.569565	0.000089
-0.559565	0.000095
-0.549765	0.000100
