Voltaje	Corriente
0.789235	0.000562
0.779235	0.000504
0.769235	0.000454
0.759235	0.000409
0.749435	0.000367
0.739235	0.000329
0.729435	0.000294
0.719435	0.000263
0.709435	0.000233
0.699435	0.000205
0.689235	0.000179
0.679435	0.000155
0.669435	0.000132
0.659435	0.000112
0.649435	0.000091
0.639435	0.000072
0.629435	0.000055
0.619435	0.000038
0.609435	0.000022
0.599435	0.000007
0.589435	-0.000008
0.579435	-0.000021
0.569435	-0.000035
0.559435	-0.000047
0.549435	-0.000059
0.539435	-0.000071
0.529435	-0.000081
0.519635	-0.000092
0.509435	-0.000102
0.499435	-0.000112
0.489435	-0.000121
0.479435	-0.000131
0.469435	-0.000139
0.459435	-0.000147
0.449635	-0.000155
0.439435	-0.000163
0.429635	-0.000171
0.419635	-0.000178
0.409435	-0.000185
0.399635	-0.000192
0.389635	-0.000198
0.379635	-0.000205
0.369635	-0.000211
0.359635	-0.000217
0.349635	-0.000223
0.339635	-0.000229
0.329635	-0.000234
0.319635	-0.000240
0.309635	-0.000245
0.299635	-0.000250
0.289635	-0.000256
0.279835	-0.000261
0.269635	-0.000265
0.259635	-0.000270
0.249635	-0.000276
0.239635	-0.000280
0.229635	-0.000285
0.219635	-0.000289
0.209635	-0.000294
0.199835	-0.000299
0.189635	-0.000303
0.179635	-0.000307
0.169835	-0.000312
0.159835	-0.000316
0.149835	-0.000320
0.139835	-0.000325
0.129835	-0.000329
0.120035	-0.000333
0.109635	-0.000337
0.099835	-0.000341
0.089835	-0.000345
0.079835	-0.000349
0.069835	-0.000354
0.059635	-0.000357
0.049835	-0.000361
0.039835	-0.000365
0.029835	-0.000370
0.019835	-0.000374
0.009835	-0.000378
-0.000165	-0.000381
-0.010165	-0.000386
-0.020165	-0.000388
-0.030165	-0.000393
-0.040165	-0.000396
-0.049965	-0.000400
-0.060165	-0.000404
-0.070165	-0.000407
-0.079965	-0.000411
-0.089965	-0.000415
-0.099965	-0.000419
-0.110165	-0.000422
-0.120165	-0.000425
-0.129965	-0.000429
-0.139965	-0.000433
-0.149965	-0.000436
-0.160165	-0.000439
-0.170165	-0.000442
-0.180165	-0.000446
-0.189965	-0.000449
-0.200165	-0.000453
-0.209965	-0.000456
-0.219965	-0.000459
-0.229965	-0.000464
-0.239765	-0.000466
-0.249965	-0.000470
-0.259965	-0.000471
-0.269965	-0.000475
-0.279765	-0.000479
-0.289965	-0.000480
-0.300165	-0.000483
-0.309965	-0.000486
-0.319965	-0.000489
-0.329965	-0.000491
-0.339765	-0.000494
-0.349965	-0.000497
-0.359965	-0.000500
-0.369765	-0.000503
-0.379765	-0.000504
-0.389965	-0.000506
-0.399965	-0.000509
-0.409965	-0.000513
-0.419965	-0.000515
-0.429765	-0.000517
-0.439565	-0.000519
-0.449765	-0.000522
-0.459765	-0.000525
-0.469765	-0.000526
-0.479765	-0.000529
-0.489765	-0.000532
-0.499765	-0.000535
-0.509765	-0.000536
-0.519765	-0.000538
-0.529765	-0.000542
-0.539765	-0.000543
-0.549565	-0.000546
-0.559765	-0.000549
-0.569765	-0.000552
-0.579765	-0.000554
-0.589565	-0.000557
-0.599765	-0.000560
-0.609765	-0.000563
-0.619765	-0.000565
-0.629765	-0.000568
-0.639765	-0.000571
-0.649565	-0.000573
-0.659765	-0.000578
-0.669565	-0.000581
-0.679765	-0.000585
-0.689565	-0.000588
-0.699765	-0.000592
-0.709565	-0.000597
-0.719565	-0.000602
-0.729765	-0.000606
-0.739565	-0.000612
-0.749765	-0.000618
-0.759565	-0.000624
-0.769565	-0.000630
-0.779565	-0.000636
-0.789765	-0.000643
-0.799565	-0.000651
-0.789565	-0.000580
-0.779765	-0.000518
-0.769765	-0.000464
-0.759365	-0.000416
-0.749565	-0.000373
-0.739765	-0.000333
-0.729365	-0.000297
-0.719365	-0.000264
-0.709565	-0.000233
-0.699765	-0.000204
-0.689565	-0.000178
-0.679365	-0.000153
-0.669565	-0.000130
-0.659765	-0.000108
-0.649565	-0.000087
-0.639765	-0.000069
-0.629765	-0.000050
-0.619765	-0.000033
-0.609765	-0.000017
-0.599765	-0.000002
-0.589765	0.000013
-0.579765	0.000026
-0.569565	0.000039
-0.559565	0.000052
-0.549765	0.000064
-0.539965	0.000075
-0.529765	0.000086
-0.519765	0.000096
-0.509765	0.000106
-0.499765	0.000115
-0.489765	0.000124
-0.479765	0.000133
-0.469965	0.000142
-0.459765	0.000150
-0.449965	0.000157
-0.439765	0.000164
-0.429765	0.000172
-0.419765	0.000179
-0.409965	0.000187
-0.399965	0.000193
-0.389965	0.000199
-0.379965	0.000206
-0.369965	0.000212
-0.359765	0.000218
-0.349765	0.000223
-0.339765	0.000229
-0.329765	0.000235
-0.319765	0.000240
-0.310165	0.000245
-0.300165	0.000251
-0.289965	0.000257
-0.279965	0.000261
-0.269965	0.000266
-0.260165	0.000271
-0.249965	0.000276
-0.239965	0.000280
-0.230165	0.000285
-0.219965	0.000290
-0.209965	0.000294
-0.199965	0.000299
-0.190165	0.000303
-0.180165	0.000308
-0.170165	0.000313
-0.159965	0.000317
-0.150165	0.000321
-0.139965	0.000326
-0.130165	0.000330
-0.120165	0.000334
-0.110165	0.000339
-0.100165	0.000342
-0.090165	0.000347
-0.080165	0.000351
-0.069965	0.000355
-0.060165	0.000360
-0.050165	0.000364
-0.040165	0.000367
-0.030165	0.000372
-0.020165	0.000376
-0.010365	0.000380
0.000035	0.000384
0.010035	0.000388
0.019835	0.000391
0.030035	0.000396
0.039835	0.000400
0.049835	0.000404
0.059635	0.000408
0.069835	0.000411
0.079635	0.000416
0.089835	0.000420
0.099835	0.000423
0.109835	0.000427
0.119835	0.000432
0.129635	0.000435
0.139835	0.000439
0.149835	0.000442
0.159835	0.000446
0.169635	0.000449
0.179635	0.000453
0.189635	0.000456
0.199835	0.000461
0.209635	0.000463
0.219635	0.000467
0.229635	0.000471
0.239835	0.000474
0.249635	0.000477
0.259835	0.000480
0.269635	0.000483
0.279635	0.000487
0.289635	0.000490
0.299635	0.000493
0.309435	0.000496
0.319835	0.000500
0.329635	0.000501
0.339635	0.000504
0.349835	0.000508
0.359635	0.000510
0.369435	0.000513
0.379635	0.000515
0.389635	0.000519
0.399635	0.000521
0.409635	0.000524
0.419635	0.000526
0.429435	0.000529
0.439435	0.000531
0.449435	0.000534
0.459435	0.000535
0.469435	0.000538
0.479635	0.000540
0.489435	0.000542
0.499635	0.000544
0.509435	0.000546
0.519635	0.000548
0.529435	0.000550
0.539435	0.000552
0.549435	0.000555
0.559435	0.000556
0.569435	0.000559
0.579435	0.000560
0.589435	0.000563
0.599435	0.000565
0.609235	0.000567
0.619435	0.000570
0.629435	0.000571
0.639235	0.000573
0.649435	0.000576
0.659435	0.000578
0.669435	0.000579
0.679435	0.000583
0.689435	0.000585
0.699435	0.000588
0.709435	0.000590
0.719235	0.000593
0.729435	0.000596
0.739435	0.000599
0.749435	0.000604
0.759035	0.000608
0.769435	0.000611
0.779235	0.000616
0.789235	0.000621
0.799435	0.000627
