Voltaje	Corriente
0.789211	0.000057
0.779211	0.000052
0.769211	0.000047
0.759211	0.000044
0.749211	0.000041
0.739210	0.000038
0.729410	0.000036
0.719210	0.000033
0.709210	0.000031
0.699409	0.000029
0.689409	0.000027
0.679209	0.000025
0.669409	0.000023
0.659208	0.000022
0.649408	0.000020
0.639208	0.000019
0.629208	0.000018
0.619208	0.000016
0.609407	0.000015
0.599407	0.000014
0.589207	0.000013
0.579407	0.000012
0.569206	0.000011
0.559206	0.000010
0.549206	0.000009
0.539406	0.000008
0.529206	0.000007
0.519405	0.000007
0.509205	0.000006
0.499405	0.000005
0.489405	0.000004
0.479204	0.000004
0.469404	0.000003
0.459604	0.000002
0.449404	0.000002
0.439404	0.000001
0.429403	0.000001
0.419203	-0.000000
0.409403	-0.000001
0.399403	-0.000001
0.389402	-0.000002
0.379402	-0.000002
0.369602	-0.000003
0.359602	-0.000003
0.349601	-0.000004
0.339601	-0.000004
0.329401	-0.000005
0.319401	-0.000005
0.309601	-0.000006
0.299600	-0.000006
0.289400	-0.000006
0.279600	-0.000007
0.269400	-0.000007
0.259599	-0.000008
0.249799	-0.000008
0.239799	-0.000008
0.229799	-0.000009
0.219599	-0.000009
0.209598	-0.000010
0.199798	-0.000010
0.189598	-0.000010
0.179598	-0.000011
0.169597	-0.000011
0.159597	-0.000011
0.149597	-0.000012
0.139797	-0.000012
0.129796	-0.000012
0.119596	-0.000013
0.109596	-0.000013
0.099796	-0.000013
0.089796	-0.000013
0.079595	-0.000014
0.069795	-0.000014
0.059595	-0.000014
0.049595	-0.000015
0.039994	-0.000015
0.029794	-0.000015
0.019794	-0.000016
0.009794	-0.000016
-0.000206	-0.000016
-0.010207	-0.000017
-0.020407	-0.000017
-0.030207	-0.000018
-0.040007	-0.000018
-0.050208	-0.000018
-0.060408	-0.000019
-0.070208	-0.000019
-0.080208	-0.000020
-0.090208	-0.000020
-0.100409	-0.000020
-0.110209	-0.000021
-0.120209	-0.000021
-0.130209	-0.000022
-0.140210	-0.000022
-0.150210	-0.000023
-0.160410	-0.000023
-0.170010	-0.000023
-0.180211	-0.000024
-0.190011	-0.000024
-0.200211	-0.000025
-0.210211	-0.000025
-0.220211	-0.000026
-0.230212	-0.000026
-0.240212	-0.000027
-0.250212	-0.000027
-0.260212	-0.000028
-0.270413	-0.000028
-0.280213	-0.000029
-0.290013	-0.000030
-0.300013	-0.000030
-0.310014	-0.000031
-0.320014	-0.000031
-0.330014	-0.000032
-0.340014	-0.000033
-0.350014	-0.000033
-0.360215	-0.000034
-0.370015	-0.000035
-0.380015	-0.000035
-0.390215	-0.000036
-0.400016	-0.000037
-0.409816	-0.000038
-0.419816	-0.000039
-0.429816	-0.000039
-0.439817	-0.000040
-0.450017	-0.000041
-0.459817	-0.000042
-0.470017	-0.000043
-0.480017	-0.000044
-0.490018	-0.000045
-0.500018	-0.000039
-0.509818	-0.000047
-0.519818	-0.000041
-0.529819	-0.000049
-0.540019	-0.000050
-0.549619	-0.000051
-0.559819	-0.000052
-0.569819	-0.000053
-0.579620	-0.000054
-0.589820	-0.000056
-0.599820	-0.000057
-0.609820	-0.000058
-0.619821	-0.000059
-0.629821	-0.000061
-0.639621	-0.000062
-0.649821	-0.000063
-0.659622	-0.000065
-0.669822	-0.000066
-0.679822	-0.000068
-0.689822	-0.000069
-0.699822	-0.000071
-0.709823	-0.000072
-0.719823	-0.000074
-0.729623	-0.000075
-0.739823	-0.000077
-0.749824	-0.000079
-0.759624	-0.000080
-0.769824	-0.000082
-0.779624	-0.000084
-0.789824	-0.000086
-0.799625	-0.000088
-0.789424	-0.000076
-0.779424	-0.000068
-0.769424	-0.000061
-0.759424	-0.000055
-0.749424	-0.000050
-0.739623	-0.000046
-0.729423	-0.000042
-0.719623	-0.000039
-0.709423	-0.000036
-0.699622	-0.000033
-0.689422	-0.000030
-0.679622	-0.000028
-0.669622	-0.000026
-0.659421	-0.000024
-0.649621	-0.000022
-0.639421	-0.000020
-0.629421	-0.000019
-0.619421	-0.000017
-0.609420	-0.000016
-0.599620	-0.000014
-0.589420	-0.000013
-0.579620	-0.000012
-0.569619	-0.000011
-0.559619	-0.000010
-0.549619	-0.000009
-0.539819	-0.000008
-0.529619	-0.000007
-0.519618	-0.000006
-0.509618	-0.000005
-0.499618	-0.000004
-0.489618	-0.000003
-0.479617	-0.000002
-0.469617	-0.000002
-0.459617	-0.000001
-0.449617	-0.000000
-0.439617	0.000000
-0.429816	0.000001
-0.419616	0.000002
-0.409616	0.000002
