Voltaje	Corriente
0.789235	0.003181
0.779235	0.002854
0.769235	0.002557
0.759435	0.002283
0.749235	0.002028
0.739235	0.001793
0.729235	0.001574
0.719435	0.001368
0.709035	0.001175
0.699235	0.000994
0.689435	0.000823
0.679235	0.000661
0.669235	0.000509
0.659435	0.000364
0.649235	0.000227
0.639435	0.000098
0.629435	-0.000026
0.619235	-0.000055
0.609435	-0.000254
0.599235	-0.000359
0.589435	-0.000461
0.579435	-0.000556
0.569235	-0.000648
0.559435	-0.000735
0.549435	-0.000818
0.539435	-0.000897
0.529435	-0.000974
0.519435	-0.001046
0.509435	-0.001116
0.499435	-0.001182
0.489435	-0.001246
0.479435	-0.001308
0.469435	-0.001367
0.459435	-0.001423
0.449235	-0.001478
0.439435	-0.001530
0.429435	-0.001582
0.419435	-0.001630
0.409435	-0.001678
0.399435	-0.001724
0.389435	-0.001768
0.379435	-0.001812
0.369635	-0.001854
0.359635	-0.001896
0.349435	-0.001936
0.339835	-0.001976
0.329435	-0.002014
0.319635	-0.002052
0.309635	-0.002089
0.299835	-0.002125
0.289635	-0.002160
0.279435	-0.002195
0.269635	-0.002230
0.259435	-0.002264
0.249835	-0.002298
0.239635	-0.002330
0.229635	-0.002363
0.219635	-0.002394
0.209835	-0.002426
0.199635	-0.002456
0.189835	-0.002488
0.179635	-0.002518
0.169435	-0.002548
0.159635	-0.002579
0.149635	-0.002608
0.139835	-0.002637
0.129635	-0.002666
0.119635	-0.002694
0.109635	-0.002722
0.099835	-0.002750
0.089635	-0.002779
0.079835	-0.002805
0.069835	-0.002832
0.059635	-0.002859
0.049835	-0.002886
0.039435	-0.002911
0.029835	-0.002936
0.019635	-0.002963
0.009435	-0.002989
-0.000365	-0.003014
-0.010165	-0.003039
-0.020365	-0.003064
-0.029965	-0.003087
-0.040365	-0.003112
-0.050165	-0.003135
-0.060165	-0.003159
-0.070165	-0.003180
-0.080165	-0.003204
-0.090165	-0.003226
-0.100165	-0.003250
-0.110365	-0.003269
-0.120165	-0.003292
-0.130165	-0.003314
-0.139965	-0.003334
-0.150165	-0.003356
-0.160165	-0.003375
-0.169965	-0.003395
-0.180165	-0.003416
-0.189965	-0.003434
-0.200165	-0.003455
-0.210165	-0.003474
-0.220365	-0.003493
-0.230165	-0.003512
-0.239965	-0.003530
-0.250165	-0.003547
-0.260165	-0.003566
-0.269965	-0.003583
-0.279965	-0.003600
-0.289965	-0.003617
-0.300165	-0.003633
-0.310165	-0.003651
-0.319965	-0.003668
-0.329965	-0.003685
-0.339965	-0.003702
-0.349965	-0.003717
-0.360165	-0.003732
-0.370165	-0.003746
-0.379965	-0.003763
-0.390165	-0.003779
-0.399965	-0.003794
-0.409965	-0.003808
-0.419765	-0.003822
-0.429965	-0.003837
-0.439965	-0.003852
-0.449965	-0.003866
