Voltaje	Corriente
0.789235	0.000045
0.779035	0.000036
0.769235	0.000030
0.759235	0.000025
0.749235	0.000022
0.739035	0.000019
0.729235	0.000016
0.719235	0.000014
0.709235	0.000012
0.699035	0.000010
0.689235	0.000009
0.679235	0.000007
0.669435	0.000006
0.659435	0.000005
0.649035	0.000004
0.639235	0.000003
0.629435	0.000002
0.619235	0.000002
0.609435	0.000001
0.599235	0.000000
0.589235	-0.000000
0.579435	-0.000000
0.569235	-0.000001
0.559235	-0.000002
0.549235	-0.000002
0.539235	-0.000002
0.529235	-0.000002
0.519435	-0.000003
0.509035	-0.000003
0.499235	-0.000004
0.489435	-0.000004
0.479435	-0.000004
0.469435	-0.000004
0.459235	-0.000005
0.449435	-0.000005
0.439435	-0.000005
0.429435	-0.000005
0.419235	-0.000006
0.409435	-0.000006
0.399635	-0.000006
0.389435	-0.000006
0.379435	-0.000006
0.369635	-0.000007
0.359435	-0.000006
0.349235	-0.000007
0.339435	-0.000007
0.329435	-0.000007
0.319235	-0.000007
0.309435	-0.000008
0.299435	-0.000008
0.289435	-0.000008
0.279435	-0.000008
0.269235	-0.000008
0.259635	-0.000008
0.249635	-0.000008
0.239635	-0.000008
0.229435	-0.000008
0.219435	-0.000008
0.209635	-0.000009
0.199635	-0.000009
0.189635	-0.000009
0.179435	-0.000009
0.169635	-0.000009
0.159635	-0.000009
0.149635	-0.000009
0.139635	-0.000009
0.129435	-0.000009
0.119635	-0.000009
0.109635	-0.000009
0.099635	-0.000009
0.089435	-0.000009
0.079635	-0.000010
0.069635	-0.000010
0.059635	-0.000010
0.049635	-0.000010
0.039635	-0.000010
0.029635	-0.000010
0.019635	-0.000010
0.009635	-0.000010
-0.000365	-0.000010
-0.010365	-0.000010
-0.020365	-0.000010
-0.030365	-0.000011
-0.040365	-0.000011
-0.050165	-0.000011
-0.060365	-0.000011
-0.070365	-0.000011
-0.080365	-0.000011
-0.090365	-0.000011
-0.100565	-0.000011
-0.110365	-0.000012
-0.120165	-0.000012
-0.130365	-0.000012
-0.140165	-0.000012
-0.150165	-0.000012
-0.160365	-0.000013
-0.170365	-0.000013
-0.180165	-0.000013
-0.190165	-0.000013
-0.200165	-0.000013
-0.210165	-0.000014
-0.220365	-0.000014
-0.230165	-0.000015
-0.240165	-0.000015
-0.250165	-0.000015
-0.260365	-0.000016
-0.270165	-0.000016
-0.280165	-0.000017
-0.290165	-0.000017
-0.300165	-0.000018
-0.310365	-0.000018
-0.320165	-0.000019
-0.329965	-0.000019
-0.340365	-0.000019
-0.350165	-0.000020
-0.360165	-0.000021
-0.370165	-0.000021
-0.379965	-0.000022
-0.390165	-0.000022
-0.400165	-0.000023
-0.410165	-0.000024
-0.420165	-0.000025
-0.430165	-0.000026
-0.440165	-0.000026
-0.449965	-0.000027
-0.459965	-0.000028
-0.469965	-0.000028
-0.479965	-0.000029
-0.489965	-0.000030
-0.499965	-0.000031
-0.509965	-0.000032
-0.519965	-0.000032
-0.529965	-0.000033
-0.539965	-0.000034
-0.549965	-0.000035
-0.559965	-0.000036
-0.569965	-0.000037
-0.579965	-0.000038
-0.589765	-0.000039
-0.599765	-0.000040
-0.609965	-0.000041
-0.619965	-0.000042
-0.629765	-0.000043
-0.639965	-0.000044
-0.649965	-0.000045
-0.659965	-0.000047
-0.669965	-0.000049
-0.679765	-0.000050
-0.689765	-0.000050
-0.699765	-0.000051
-0.709965	-0.000054
-0.719965	-0.000055
-0.729965	-0.000057
-0.739965	-0.000060
-0.749965	-0.000061
-0.759765	-0.000063
-0.769965	-0.000064
-0.779765	-0.000067
-0.789965	-0.000069
-0.799765	-0.000071
-0.789965	-0.000056
-0.779765	-0.000046
-0.769965	-0.000039
-0.759965	-0.000034
-0.749765	-0.000029
-0.739965	-0.000025
-0.729765	-0.000022
-0.719965	-0.000019
-0.709965	-0.000017
-0.699965	-0.000015
-0.689765	-0.000013
-0.679965	-0.000011
-0.669965	-0.000010
-0.659965	-0.000008
-0.649965	-0.000007
-0.639765	-0.000006
-0.629965	-0.000005
-0.620165	-0.000004
-0.609765	-0.000003
-0.599965	-0.000002
-0.589965	-0.000002
-0.579765	-0.000001
-0.569965	-0.000001
-0.560165	0.000000
-0.549965	0.000001
-0.540165	0.000001
-0.529965	0.000001
-0.519965	0.000002
-0.509965	0.000002
-0.500165	0.000003
-0.489965	0.000003
-0.480165	0.000004
-0.470165	0.000004
-0.460165	0.000004
-0.449965	0.000005
-0.439965	0.000005
-0.429965	0.000005
-0.420165	0.000005
-0.410165	0.000006
-0.400365	0.000006
-0.390165	0.000006
-0.380165	0.000006
-0.369965	0.000007
-0.360165	0.000007
-0.350165	0.000007
-0.340165	0.000007
-0.329965	0.000007
-0.320165	0.000007
-0.310365	0.000007
-0.299965	0.000008
-0.290365	0.000008
-0.280365	0.000008
-0.270165	0.000008
-0.260165	0.000008
-0.250365	0.000009
-0.240365	0.000008
-0.230165	0.000008
-0.220365	0.000009
-0.210165	0.000009
-0.200165	0.000009
-0.190165	0.000009
-0.180365	0.000009
-0.170165	0.000009
-0.160365	0.000009
-0.150165	0.000009
-0.140365	0.000009
-0.130165	0.000010
-0.120365	0.000010
-0.110365	0.000010
-0.100165	0.000010
-0.090365	0.000010
-0.080365	0.000010
-0.070365	0.000010
-0.060565	0.000010
-0.050365	0.000010
-0.040365	0.000011
-0.030565	0.000010
-0.020165	0.000011
-0.010365	0.000011
-0.000365	0.000011
0.009435	0.000011
0.019435	0.000011
0.029635	0.000011
0.039635	0.000011
0.049635	0.000011
0.059435	0.000011
