Voltaje	Corriente
0.789211	0.000195
0.779211	0.000180
0.769011	0.000166
0.759011	0.000154
0.749011	0.000143
0.739210	0.000133
0.729410	0.000124
0.719010	0.000115
0.709210	0.000107
0.699209	0.000100
0.689209	0.000093
0.679409	0.000086
0.669409	0.000080
0.659208	0.000074
0.649208	0.000068
0.639208	0.000063
0.629208	0.000058
0.619208	0.000053
0.609207	0.000048
0.599007	0.000044
0.589007	0.000040
0.579207	0.000036
0.569206	0.000032
0.559206	0.000028
0.549206	0.000024
0.539206	0.000020
0.529206	0.000017
0.519205	0.000014
0.509205	0.000011
0.499405	0.000007
0.489205	0.000004
0.479204	0.000002
0.469204	-0.000001
0.459204	-0.000004
0.449204	-0.000007
0.439203	-0.000010
0.429203	-0.000012
0.419403	-0.000015
0.409403	-0.000017
0.399203	-0.000020
0.389402	-0.000022
0.379402	-0.000024
0.369402	-0.000027
0.359402	-0.000029
0.349401	-0.000031
0.339401	-0.000033
0.329401	-0.000035
0.319401	-0.000038
0.309601	-0.000040
0.299400	-0.000042
0.289400	-0.000044
0.279400	-0.000046
0.269400	-0.000041
0.259399	-0.000050
0.249599	-0.000052
0.239399	-0.000054
0.229399	-0.000056
0.219599	-0.000058
0.209398	-0.000059
0.199598	-0.000061
0.189398	-0.000063
0.179398	-0.000065
0.169397	-0.000067
0.159597	-0.000069
0.149397	-0.000071
0.139397	-0.000072
0.129396	-0.000074
0.119396	-0.000076
0.109596	-0.000078
0.099396	-0.000080
0.089595	-0.000081
0.079595	-0.000083
0.069595	-0.000085
0.059595	-0.000087
0.049595	-0.000088
0.039394	-0.000090
0.029594	-0.000092
0.019594	-0.000093
0.009794	-0.000095
-0.000406	-0.000097
-0.010407	-0.000098
-0.020407	-0.000100
-0.030207	-0.000102
-0.040407	-0.000103
-0.050408	-0.000105
-0.060408	-0.000107
-0.070408	-0.000108
-0.080408	-0.000110
-0.090409	-0.000112
-0.100609	-0.000113
-0.110409	-0.000115
-0.120409	-0.000117
-0.130209	-0.000118
-0.140410	-0.000120
-0.150410	-0.000122
-0.160210	-0.000123
-0.170210	-0.000125
-0.180411	-0.000126
-0.190211	-0.000128
-0.200411	-0.000129
-0.210211	-0.000131
-0.220211	-0.000133
-0.230612	-0.000134
-0.240412	-0.000136
-0.250412	-0.000137
-0.260212	-0.000139
-0.270213	-0.000141
-0.280413	-0.000142
-0.290213	-0.000144
-0.300213	-0.000145
-0.310414	-0.000147
-0.320214	-0.000149
-0.330214	-0.000150
-0.340414	-0.000152
-0.350214	-0.000153
-0.360015	-0.000155
-0.370215	-0.000157
-0.380415	-0.000158
-0.390415	-0.000160
-0.400216	-0.000162
-0.410016	-0.000163
-0.420216	-0.000165
-0.430216	-0.000167
-0.440216	-0.000168
-0.450017	-0.000170
-0.460017	-0.000172
-0.470217	-0.000173
-0.480017	-0.000175
-0.490018	-0.000176
-0.499818	-0.000178
-0.510018	-0.000180
-0.520018	-0.000182
-0.530019	-0.000183
-0.540019	-0.000185
-0.550019	-0.000187
-0.560019	-0.000189
-0.569819	-0.000191
-0.580020	-0.000193
-0.590020	-0.000195
-0.600020	-0.000197
-0.609820	-0.000199
-0.620021	-0.000202
-0.630021	-0.000204
-0.640021	-0.000206
-0.650221	-0.000209
-0.660022	-0.000211
-0.670222	-0.000214
-0.680022	-0.000217
-0.690022	-0.000219
-0.700022	-0.000222
-0.710023	-0.000225
-0.720023	-0.000229
-0.730023	-0.000232
-0.740023	-0.000236
-0.750024	-0.000240
-0.760024	-0.000244
-0.769824	-0.000248
-0.779824	-0.000253
-0.790024	-0.000257
-0.799825	-0.000262
-0.789624	-0.000238
-0.779624	-0.000219
-0.769624	-0.000202
-0.759824	-0.000187
-0.749624	-0.000174
-0.739623	-0.000161
-0.729623	-0.000150
-0.719823	-0.000139
-0.709823	-0.000129
-0.699622	-0.000120
-0.689622	-0.000111
-0.679822	-0.000103
-0.669622	-0.000096
-0.659622	-0.000088
-0.649821	-0.000081
-0.639621	-0.000075
-0.629821	-0.000069
-0.619821	-0.000063
-0.609620	-0.000058
-0.599620	-0.000052
-0.589820	-0.000047
-0.579820	-0.000043
-0.569819	-0.000038
-0.559819	-0.000034
-0.549819	-0.000030
-0.539619	-0.000026
-0.529819	-0.000022
-0.519618	-0.000018
-0.509818	-0.000014
-0.499818	-0.000011
-0.489818	-0.000008
-0.479617	-0.000004
-0.470017	-0.000001
-0.460017	0.000002
-0.449817	0.000005
-0.439817	0.000008
-0.430016	0.000011
-0.419816	0.000014
-0.409816	0.000016
-0.400016	0.000019
-0.390015	0.000022
-0.380015	0.000024
-0.370015	0.000027
-0.360015	0.000030
-0.350014	0.000032
-0.340014	0.000034
-0.330014	0.000037
-0.319814	0.000039
-0.310014	0.000042
-0.300013	0.000044
-0.290013	0.000046
-0.280013	0.000042
-0.269813	0.000051
-0.260012	0.000053
-0.249812	0.000055
-0.240012	0.000058
