Voltaje	Corriente
0.789430	0.001480
0.779230	0.001168
0.769430	0.000909
0.759230	0.000683
0.749229	0.000485
0.739429	0.000312
0.729229	0.000149
0.719229	0.000024
0.709229	-0.000055
0.699228	-0.000244
0.689228	-0.000295
0.679428	-0.000396
0.669228	-0.000473
0.659227	-0.000659
0.649227	-0.000537
0.639427	-0.000668
0.629227	-0.000711
0.619426	-0.000756
0.609426	-0.000797
0.599226	-0.000833
0.589226	-0.000867
0.579226	-0.000897
0.569625	-0.000925
0.559425	-0.000950
0.549425	-0.000974
0.539225	-0.000995
0.529424	-0.001016
0.519424	-0.001035
0.509424	-0.001054
0.499424	-0.001071
0.489424	-0.001088
0.479423	-0.001103
0.469423	-0.001119
0.459423	-0.001134
0.449623	-0.001149
0.439422	-0.001164
0.429422	-0.001178
0.419422	-0.001192
0.409622	-0.001207
0.399622	-0.001221
0.389621	-0.001235
0.379421	-0.001249
0.369421	-0.001263
0.359421	-0.001276
0.349620	-0.001290
0.339620	-0.001304
0.329420	-0.001318
0.319620	-0.001331
0.309619	-0.001345
0.299619	-0.001359
0.289819	-0.001373
0.279619	-0.001387
0.269619	-0.001401
0.259618	-0.001415
0.249818	-0.001429
0.239618	-0.001443
0.229618	-0.001457
0.219617	-0.001470
0.209617	-0.001484
0.199617	-0.001498
0.189617	-0.001512
0.179617	-0.001526
0.169616	-0.001539
0.159616	-0.001552
0.149416	-0.001566
0.139616	-0.001579
0.129815	-0.001592
0.119815	-0.001605
0.109615	-0.001618
0.099815	-0.001631
0.089615	-0.001643
0.079814	-0.001655
0.069614	-0.001668
0.059614	-0.001679
0.049814	-0.001691
0.039813	-0.001702
0.029613	-0.001713
0.019813	-0.001724
0.010013	-0.001735
-0.000188	-0.001745
-0.010388	-0.001755
-0.020188	-0.001765
-0.030188	-0.001775
-0.040189	-0.001784
-0.050189	-0.001794
-0.060189	-0.001803
-0.070189	-0.001812
-0.080189	-0.001821
-0.090190	-0.001830
-0.100190	-0.001838
-0.110190	-0.001847
-0.120190	-0.001855
-0.130391	-0.001864
-0.140191	-0.001872
-0.149991	-0.001881
-0.160191	-0.001889
-0.170191	-0.001897
-0.179992	-0.001906
-0.190192	-0.001914
-0.200192	-0.001922
-0.209992	-0.001930
-0.220193	-0.001939
-0.230193	-0.001947
-0.239993	-0.001954
-0.250193	-0.001962
-0.260193	-0.001969
-0.270394	-0.001977
-0.279994	-0.001985
-0.289994	-0.001992
-0.299994	-0.001999
-0.309795	-0.002005
-0.320195	-0.002012
-0.329995	-0.002019
-0.340195	-0.002025
-0.349996	-0.002031
-0.359996	-0.002036
-0.369996	-0.002042
-0.379996	-0.002047
-0.390196	-0.002051
-0.399997	-0.002055
-0.409997	-0.002058
-0.419797	-0.002061
-0.429997	-0.002064
-0.439798	-0.002067
-0.449998	-0.002069
-0.459998	-0.002070
-0.469798	-0.002071
-0.479798	-0.002071
-0.489999	-0.002071
-0.499799	-0.002070
-0.509999	-0.002070
-0.519999	-0.002069
-0.530000	-0.002068
