Freq	Zreal	Zimag
1000020	0.977999000000000	-0.0949353000000000
794355.500000000	0.999235000000000	-0.116915500000000
630996.100000000	1.01843900000000	-0.143702200000000
501269.500000000	1.04252000000000	-0.162770200000000
398144.500000000	1.05817300000000	-0.190249900000000
316230.500000000	1.08707700000000	-0.212286300000000
251191.400000000	1.11270100000000	-0.248576800000000
199628.900000000	1.13850600000000	-0.283696900000000
158496.100000000	1.16233300000000	-0.326072700000000
125918	1.19283200000000	-0.374236800000000
100019.500000000	1.22349800000000	-0.440863100000000
79511.7200000000	1.25381000000000	-0.514325600000000
63105.4700000000	1.29288400000000	-0.607285300000000
50214.8400000000	1.33649700000000	-0.720507600000000
39902.3400000000	1.38718900000000	-0.858869800000000
31699.2200000000	1.44978200000000	-1.02359300000000
25136.7200000000	1.52887900000000	-1.23053300000000
19980.4700000000	1.62363900000000	-1.47701300000000
15878.9100000000	1.74305200000000	-1.76328600000000
12597.6600000000	1.89169700000000	-2.11804400000000
10019.5300000000	2.08711000000000	-2.52218900000000
7928.24100000000	2.32782100000000	-3.00878100000000
6307.87100000000	2.63179500000000	-3.56340700000000
5034.72200000000	2.99198900000000	-4.18789200000000
3993.05600000000	3.44233200000000	-4.92632700000000
3144.05500000000	4.00519300000000	-5.78532400000000
2519.53100000000	4.65613900000000	-6.72268000000000
2000.76200000000	5.46966000000000	-7.80800300000000
1580.66900000000	6.47991800000000	-9.05439300000000
1253.63400000000	7.68807200000000	-10.4130500000000
1000.70200000000	9.10413400000000	-11.8511600000000
790.028100000000	10.8821900000000	-13.4628600000000
628.811000000000	12.9269700000000	-15.0817800000000
502.232100000000	15.2829800000000	-16.6990000000000
400.152400000000	18.0242600000000	-18.2811000000000
315.504800000000	21.2836600000000	-19.8150600000000
252.016100000000	24.7080600000000	-21.0594600000000
200.320500000000	28.4929400000000	-22.0340500000000
158.005600000000	32.6159300000000	-22.6597300000000
125.558000000000	36.7277100000000	-22.8786700000000
99.7340000000000	40.8260100000000	-22.6796400000000
79.4491500000000	44.7620200000000	-22.0611800000000
62.9194600000000	48.5258000000000	-21.1046000000000
49.8670200000000	52.0236800000000	-19.9208100000000
38.4221300000000	55.4687200000000	-18.3509100000000
31.2500000000000	57.8923000000000	-17.0484100000000
24.9335100000000	60.1793700000000	-15.6085800000000
20.0320500000000	62.1111900000000	-14.2868600000000
15.6250000000000	63.9749900000000	-12.9155600000000
12.4667500000000	65.4636500000000	-11.8241700000000
9.97340000000000	66.7145100000000	-10.8956800000000
7.97193900000000	67.7794000000000	-10.1268900000000
6.35162600000000	68.8134800000000	-9.54897000000000
5.01336900000000	69.7554400000000	-9.13670500000000
3.98596900000000	70.5859800000000	-8.94354700000000
3.17581300000000	71.3547100000000	-8.95909100000000
2.51610300000000	72.0924100000000	-9.09517400000000
1.99553000000000	72.7367400000000	-9.60787000000000
1.58790600000000	73.5814200000000	-10.4189700000000
1.25805200000000	74.3834500000000	-11.5720100000000
0.997765000000000	75.3083500000000	-13.0933200000000
0.792744800000000	76.2564900000000	-15.0544200000000
0.629025800000000	77.3152400000000	-17.5160000000000
0.498882500000000	78.5297200000000	-20.5837900000000
0.398596900000000	79.8253300000000	-24.2057100000000
0.316723000000000	81.3524800000000	-28.7162600000000
0.251475300000000	83.1262400000000	-34.2444900000000
0.199978700000000	85.0362300000000	-40.9458200000000
0.158790600000000	87.2963300000000	-49.1978100000000
0.126008100000000	90.2968200000000	-59.8569000000000
0.100160300000000	94.6109500000000	-73.9182700000000
