Voltaje	Corriente
0.789235	0.009018
0.779235	0.008437
0.769235	0.007907
0.759235	0.007414
0.749235	0.006960
0.739235	0.006537
0.729235	0.006141
0.719235	0.005769
0.709435	0.005420
0.699235	0.005090
0.689435	0.004779
0.679435	0.004484
0.669235	0.004202
0.659435	0.003938
0.649235	0.003689
0.639435	0.003449
0.629435	0.003219
0.619435	0.003001
0.609235	0.002793
0.599435	0.002594
0.589435	0.002400
0.579235	0.002217
0.569435	0.002041
0.559235	0.001871
0.549235	0.001707
0.539435	0.001549
0.529635	0.001398
0.519435	0.001250
0.509435	0.001109
0.499235	0.000971
0.489435	0.000837
0.479435	0.000707
0.469435	0.000580
0.459435	0.000457
0.449435	0.000337
0.439635	0.000219
0.429435	0.000105
0.419435	-0.000007
0.409635	-0.000055
0.399435	-0.000225
0.389435	-0.000331
0.379435	-0.000435
0.369435	-0.000537
0.359635	-0.000639
0.349635	-0.000739
0.339635	-0.000836
0.329635	-0.000933
0.319435	-0.001030
0.309835	-0.001125
0.299435	-0.001219
0.289435	-0.001312
0.279435	-0.001406
0.269835	-0.001497
0.259435	-0.001590
0.249635	-0.001680
0.239635	-0.001772
0.229435	-0.001862
0.219435	-0.001951
0.209635	-0.002041
0.199635	-0.002131
0.189635	-0.002221
0.179635	-0.002310
0.169835	-0.002397
0.159635	-0.002486
0.149835	-0.002575
0.139635	-0.002663
0.129835	-0.002751
0.119635	-0.002838
0.109835	-0.002927
0.100035	-0.003015
0.089635	-0.003102
0.079635	-0.003190
0.069635	-0.003278
0.059835	-0.003366
0.049835	-0.003452
0.039635	-0.003539
0.029635	-0.003628
0.019835	-0.003716
0.009835	-0.003802
-0.000165	-0.003890
-0.010365	-0.003977
-0.020165	-0.004065
-0.030165	-0.004150
-0.040165	-0.004239
-0.050165	-0.004328
-0.060165	-0.004414
-0.070165	-0.004502
-0.080165	-0.004592
-0.090165	-0.004677
-0.100165	-0.004764
-0.110365	-0.004852
-0.120165	-0.004940
-0.130165	-0.005029
-0.139965	-0.005116
-0.149965	-0.005206
-0.160165	-0.005293
-0.170165	-0.005381
-0.180165	-0.005468
-0.190165	-0.005555
-0.199965	-0.005645
-0.210165	-0.005735
-0.220165	-0.005823
-0.230165	-0.005912
-0.240165	-0.005997
-0.250165	-0.006090
-0.260165	-0.006177
-0.270165	-0.006267
-0.279965	-0.006354
-0.289965	-0.006444
-0.300165	-0.006533
-0.309965	-0.006623
-0.319965	-0.006709
-0.330165	-0.006803
-0.339965	-0.006886
-0.350165	-0.006975
-0.360165	-0.007065
-0.369965	-0.007152
-0.379965	-0.007245
-0.389965	-0.007335
-0.399965	-0.007425
-0.409765	-0.007514
-0.419965	-0.007602
-0.429765	-0.007694
-0.439965	-0.007779
-0.449965	-0.007866
-0.459765	-0.007956
-0.469965	-0.008046
-0.479765	-0.008135
-0.489965	-0.008221
-0.499765	-0.008310
-0.509965	-0.008402
-0.519765	-0.008494
-0.529965	-0.008579
-0.539965	-0.008669
-0.549965	-0.008761
-0.559965	-0.008846
-0.569765	-0.008931
-0.579965	-0.009021
-0.589765	-0.009111
-0.599965	-0.009201
-0.609965	-0.009286
-0.619765	-0.009376
-0.629965	-0.009465
-0.639765	-0.009553
-0.649965	-0.009642
-0.659765	-0.009728
-0.669765	-0.009814
-0.679765	-0.009900
-0.689765	-0.009984
-0.699765	-0.010071
-0.709565	-0.010157
-0.719765	-0.010244
-0.729765	-0.010329
-0.739765	-0.010418
-0.749765	-0.010498
-0.759765	-0.010583
-0.769565	-0.010668
-0.779565	-0.010752
-0.789765	-0.010840
-0.799565	-0.010922
-0.789765	-0.010229
-0.779765	-0.009602
-0.769765	-0.009026
-0.759765	-0.008489
-0.749565	-0.007980
-0.739765	-0.007509
-0.729765	-0.007062
-0.719965	-0.006638
-0.709565	-0.006241
-0.699765	-0.005863
-0.689765	-0.005503
-0.679565	-0.005167
-0.669765	-0.004840
-0.659765	-0.004532
-0.649965	-0.004240
-0.639765	-0.003959
-0.629765	-0.003692
-0.619765	-0.003435
-0.609765	-0.003192
-0.599965	-0.002960
-0.589765	-0.002735
-0.579765	-0.002521
-0.569965	-0.002315
-0.559765	-0.002119
-0.549765	-0.001927
-0.539765	-0.001745
-0.529765	-0.001570
-0.519765	-0.001400
-0.509965	-0.001236
-0.499965	-0.001078
-0.489965	-0.000923
-0.479765	-0.000774
-0.469965	-0.000629
-0.460165	-0.000487
-0.449965	-0.000349
-0.439965	-0.000214
-0.429965	-0.000082
-0.419965	0.000047
-0.409765	0.000175
-0.399965	0.000300
-0.389965	0.000423
-0.379965	0.000545
-0.370165	0.000667
-0.360165	0.000786
-0.349965	0.000904
-0.339965	0.001021
-0.329965	0.001137
-0.319965	0.001252
-0.309965	0.001367
-0.299965	0.001480
-0.289965	0.001592
-0.280165	0.001703
-0.269965	0.001814
-0.259965	0.001925
-0.249965	0.002035
-0.240165	0.002143
-0.230165	0.002251
-0.220365	0.002358
-0.209965	0.002466
-0.199965	0.002572
-0.190165	0.002677
-0.180165	0.002779
