Voltaje	Corriente
0.010241	-0.000836
0.020204	-0.000576
0.030188	-0.000360
0.040192	-0.000184
0.050216	-0.000023
0.060220	0.000055
0.070203	0.000215
0.080187	0.000326
0.090191	0.000413
0.100215	0.000488
0.110198	0.000487
0.120142	0.000613
0.130166	0.000664
0.140150	0.000709
0.150093	0.000749
0.160157	0.000784
0.170121	0.000814
0.180145	0.000842
0.190088	0.000867
0.200072	0.000889
0.210116	0.000909
0.220100	0.000927
0.230103	0.000945
0.240067	0.000960
0.250051	0.000973
0.260055	0.000986
0.270038	0.000998
0.280022	0.001009
0.290046	0.001019
0.300030	0.001028
0.309973	0.001037
0.319977	0.001046
0.330001	0.001053
0.339965	0.001061
0.349968	0.001067
0.359972	0.001074
0.369956	0.001080
0.379920	0.001086
0.389923	0.001091
0.399947	0.001095
0.409911	0.001100
0.419895	0.001105
0.429899	0.001109
0.439902	0.001113
0.449926	0.001117
0.459930	0.001121
0.469894	0.001125
0.479857	0.001129
0.489841	0.001134
0.499845	0.001138
0.509829	0.001142
0.519852	0.001147
0.529816	0.001152
0.539800	0.001159
0.549824	0.001165
0.559807	0.001172
0.569771	0.001180
0.579775	0.001189
0.589759	0.001199
0.599762	0.001211
0.589478	0.000854
0.579475	0.000581
0.569491	0.000359
0.559507	0.000179
0.549504	0.000019
0.539520	-0.000055
0.529536	-0.000210
0.519512	-0.000316
0.509548	-0.000397
0.499565	-0.000466
0.489581	-0.000461
0.479597	-0.000577
0.469553	-0.000622
0.459610	-0.000661
0.449626	-0.000695
0.439602	-0.000725
0.429598	-0.000752
0.419615	-0.000776
0.409631	-0.000797
0.399627	-0.000816
0.389683	-0.000833
0.379660	-0.000849
0.369676	-0.000864
0.359672	-0.000877
0.349708	-0.000890
0.339705	-0.000902
0.329701	-0.000913
0.319677	-0.000924
0.309713	-0.000934
0.299750	-0.000945
0.289726	-0.000955
0.279762	-0.000964
0.269778	-0.000973
0.259775	-0.000982
0.249791	-0.000990
0.239787	-0.000999
0.229763	-0.001007
0.219779	-0.001016
0.209796	-0.001023
0.199812	-0.001031
0.189828	-0.001039
0.179884	-0.001046
0.169841	-0.001054
0.159837	-0.001061
0.149853	-0.001068
0.139869	-0.001075
0.129906	-0.001081
0.119902	-0.001088
0.109878	-0.001094
0.099874	-0.001101
0.089911	-0.001107
0.079907	-0.001114
0.069883	-0.001120
0.059919	-0.001126
0.049916	-0.001132
0.039912	-0.001139
0.029968	-0.001144
0.019944	-0.001151
0.009961	-0.001157
-0.000043	-0.001164
