Voltaje	Corriente
0.010055	-0.004309
0.020119	-0.003959
0.030082	-0.003631
0.040066	-0.003327
0.050049	-0.003040
0.060053	-0.002766
0.070056	-0.002506
0.080020	-0.002256
0.090063	-0.002017
0.100047	-0.001786
0.110010	-0.001564
0.120054	-0.001350
0.130017	-0.001142
0.140021	-0.000942
0.149984	-0.000747
0.159968	-0.000557
0.169991	-0.000373
0.179955	-0.000194
0.189938	-0.000020
0.199962	0.000055
0.209945	0.000317
0.219929	0.000479
0.229953	0.000639
0.239896	0.000794
0.249960	0.000946
0.259903	0.001095
0.269907	0.001241
0.279850	0.001384
0.289854	0.001525
0.299857	0.001662
0.309861	0.001796
0.319824	0.001929
0.329808	0.002060
0.339791	0.002188
0.349835	0.002314
0.359818	0.002437
0.369802	0.002559
0.379765	0.002679
0.389769	0.002797
0.399752	0.002913
0.409756	0.003025
0.419719	0.003138
0.429743	0.003250
0.439746	0.003358
0.449750	0.003465
0.459713	0.003571
0.469697	0.003675
0.479741	0.003777
0.489704	0.003879
0.499688	0.003978
0.509691	0.004076
0.519655	0.004173
0.529638	0.004271
0.539642	0.004366
0.549645	0.004459
0.559649	0.004548
0.569612	0.004641
0.579676	0.004731
0.589639	0.004823
0.599623	0.004911
0.589619	0.004498
0.579636	0.004129
0.569612	0.003785
0.559629	0.003469
0.549665	0.003167
0.539662	0.002880
0.529658	0.002606
0.519655	0.002344
0.509691	0.002093
0.499688	0.001852
0.489684	0.001620
0.479701	0.001395
0.469717	0.001179
0.459753	0.000970
0.449770	0.000768
0.439766	0.000572
0.429743	0.000382
0.419739	0.000196
0.409776	0.000017
0.399792	-0.000055
0.389769	-0.000326
0.379785	-0.000492
0.369782	-0.000651
0.359798	-0.000808
0.349795	-0.000961
0.339811	-0.001110
0.329848	-0.001255
0.319844	-0.001397
0.309841	-0.001536
0.299857	-0.001672
0.289874	-0.001804
0.279930	-0.001934
0.269907	-0.002061
0.259903	-0.002186
0.249920	-0.002306
0.239916	-0.002426
0.229933	-0.002543
0.219949	-0.002657
0.209945	-0.002769
0.199942	-0.002878
0.189958	-0.002987
0.179955	-0.003093
0.170011	-0.003196
0.160008	-0.003298
0.149964	-0.003397
0.140001	-0.003495
0.130017	-0.003591
0.120014	-0.003687
0.110010	-0.003781
0.100027	-0.003872
0.090023	-0.003962
0.080040	-0.004050
0.070076	-0.004138
0.060073	-0.004224
0.050049	-0.004308
0.040086	-0.004392
0.030082	-0.004475
0.020099	-0.004559
0.010075	-0.004640
0.000112	-0.004721
