Voltaje	Corriente
0.010115	-0.003056
0.020059	-0.002717
0.030062	-0.002409
0.040066	-0.002123
0.050049	-0.001855
0.060073	-0.001605
0.070016	-0.001369
0.080060	-0.001146
0.090023	-0.000936
0.100027	-0.000735
0.110030	-0.000544
0.120034	-0.000362
0.129997	-0.000189
0.140001	-0.000024
0.149964	0.000055
0.159988	0.000287
0.169971	0.000433
0.179975	0.000547
0.189978	0.000707
0.199962	0.000836
0.209965	0.000960
0.219929	0.001079
0.229913	0.001194
0.239936	0.001304
0.249900	0.001410
0.259903	0.001511
0.269867	0.001610
0.279890	0.001705
0.289874	0.001796
0.299837	0.001885
0.309841	0.001969
0.319844	0.002052
0.329828	0.002132
0.339811	0.002209
0.349835	0.002283
0.359778	0.002355
0.369782	0.002423
0.379805	0.002492
0.389749	0.002557
0.399772	0.002620
0.409736	0.002681
0.419759	0.002741
0.429743	0.002799
0.439746	0.002854
0.449750	0.002909
0.459733	0.002961
0.469757	0.003014
0.479741	0.003063
0.489724	0.003113
0.499668	0.003159
0.509691	0.003205
0.519675	0.003252
0.529678	0.003296
0.539682	0.003340
0.549625	0.003382
0.559609	0.003424
0.569612	0.003466
0.579636	0.003506
0.589619	0.003546
0.599603	0.003587
0.589639	0.003181
0.579636	0.002819
0.569632	0.002489
0.559669	0.002184
0.549645	0.001901
0.539662	0.001636
0.529678	0.001386
0.519675	0.001150
0.509691	0.000928
0.499688	0.000718
0.489724	0.000519
0.479741	0.000330
0.469697	0.000149
0.459753	-0.000022
0.449790	-0.000055
0.439766	-0.000339
0.429763	-0.000486
0.419759	-0.000627
0.409756	-0.000761
0.399772	-0.000889
0.389789	-0.001011
0.379805	-0.001128
0.369802	-0.001239
0.359738	-0.001345
0.349815	-0.001446
0.339851	-0.001544
0.329828	-0.001637
0.319864	-0.001727
0.309841	-0.001812
0.299897	-0.001894
0.289854	-0.001973
0.279890	-0.002048
0.269907	-0.002122
0.259943	-0.002192
0.249920	-0.002258
0.239956	-0.002323
0.229953	-0.002386
0.219949	-0.002446
0.209925	-0.002504
0.199942	-0.002561
0.189978	-0.002615
0.179955	-0.002668
0.169991	-0.002721
0.159988	-0.002771
0.150004	-0.002820
0.140021	-0.002866
0.129977	-0.002913
0.120014	-0.002958
0.109990	-0.003003
0.100047	-0.003044
0.090043	-0.003086
0.080040	-0.003127
0.070036	-0.003168
0.060053	-0.003208
0.050069	-0.003247
0.040086	-0.003284
0.030102	-0.003322
0.020039	-0.003358
0.010095	-0.003394
0.000112	-0.003430
