Voltaje	Corriente
0.009620	-0.001801
0.019904	-0.001474
0.029888	-0.001193
0.039852	-0.000940
0.049856	-0.000710
0.059859	-0.000502
0.069863	-0.000311
0.079787	-0.000129
0.089831	0.000021
0.099794	0.000055
0.109818	0.000344
0.119802	0.000427
0.129806	0.000547
0.139789	0.000816
0.149773	0.000687
0.159777	0.000870
0.169761	0.000948
0.179764	0.001030
0.189768	0.001106
0.199732	0.001176
0.209736	0.001242
0.219719	0.001303
0.229703	0.001361
0.239727	0.001415
0.249671	0.001465
0.259694	0.001512
0.269678	0.001557
0.279662	0.001598
0.289646	0.001638
0.299650	0.001674
0.309653	0.001709
0.319637	0.001742
0.329621	0.001773
0.339605	0.001803
0.349608	0.001831
0.359592	0.001857
0.369616	0.001882
0.379600	0.001906
0.389583	0.001929
0.399587	0.001951
0.409531	0.001971
0.419575	0.001991
0.429558	0.002010
0.439562	0.002028
0.449526	0.002046
0.459530	0.002061
0.469533	0.002078
0.479537	0.002093
0.489501	0.002107
0.499505	0.002122
0.509488	0.002136
0.519492	0.002150
0.529496	0.002163
0.539440	0.002177
0.549443	0.002190
0.559447	0.002203
0.569431	0.002216
0.579415	0.002230
0.589418	0.002244
0.599402	0.002259
0.590099	0.001847
0.579815	0.001493
0.569831	0.001190
0.559867	0.000920
0.549844	0.000677
0.539860	0.000458
0.529856	0.000259
0.519892	0.000072
0.509889	-0.000083
0.499925	-0.000236
0.489941	-0.000373
0.479937	-0.000497
0.469954	-0.000742
0.459950	-0.000645
0.449946	-0.000820
0.439982	-0.000900
0.430019	-0.000981
0.419975	-0.001055
0.409971	-0.001123
0.399987	-0.001186
0.389984	-0.001244
0.380020	-0.001297
0.370036	-0.001347
0.360012	-0.001393
0.350048	-0.001436
0.340025	-0.001475
0.330041	-0.001512
0.320057	-0.001547
0.310073	-0.001580
0.300090	-0.001611
0.290106	-0.001640
0.280122	-0.001668
0.270098	-0.001694
0.260115	-0.001720
0.250131	-0.001744
0.240167	-0.001767
0.230143	-0.001789
0.220180	-0.001810
0.210176	-0.001831
0.200172	-0.001852
0.190168	-0.001871
0.180205	-0.001890
0.170221	-0.001909
0.160237	-0.001927
0.150233	-0.001945
0.140230	-0.001962
0.130266	-0.001979
0.120262	-0.001995
0.110218	-0.002011
0.100235	-0.002027
0.090271	-0.002043
0.080267	-0.002058
0.070283	-0.002073
0.060299	-0.002088
0.050256	-0.002103
0.040312	-0.002118
0.030308	-0.002132
0.020305	-0.002147
0.010301	-0.002161
0.000277	-0.002175
