Voltaje	Corriente
0.789411	0.000085
0.779411	0.000079
0.769411	0.000074
0.759411	0.000069
0.749411	0.000065
0.739410	0.000061
0.729610	0.000057
0.719410	0.000054
0.709610	0.000050
0.699409	0.000047
0.689409	0.000044
0.679609	0.000042
0.669609	0.000039
0.659409	0.000037
0.649408	0.000034
0.639608	0.000032
0.629408	0.000030
0.619408	0.000028
0.609407	0.000026
0.599407	0.000025
0.589607	0.000023
0.579407	0.000021
0.569406	0.000019
0.559406	0.000018
0.549406	0.000016
0.539606	0.000015
0.529406	0.000014
0.519405	0.000012
0.509605	0.000011
0.499605	0.000010
0.489405	0.000008
0.479404	0.000007
0.469604	0.000006
0.459604	0.000005
0.449604	0.000004
0.439604	0.000003
0.429603	0.000002
0.419403	0.000001
0.409603	0.000000
0.399603	-0.000000
0.389802	-0.000001
0.379602	-0.000002
0.369602	-0.000003
0.359602	-0.000004
0.349801	-0.000004
0.339801	-0.000005
0.329801	-0.000006
0.319801	-0.000006
0.309801	-0.000007
0.299800	-0.000007
0.289800	-0.000008
0.279800	-0.000008
0.270000	-0.000009
0.259599	-0.000010
0.249599	-0.000010
0.239799	-0.000011
0.229799	-0.000011
0.219799	-0.000012
0.209798	-0.000012
0.199798	-0.000013
0.189798	-0.000013
0.179798	-0.000014
0.169997	-0.000014
0.159797	-0.000015
0.149597	-0.000015
0.139997	-0.000016
0.129796	-0.000016
0.119796	-0.000017
0.109796	-0.000017
0.099996	-0.000018
0.089796	-0.000018
0.079795	-0.000019
0.069995	-0.000019
0.059995	-0.000020
0.049995	-0.000020
0.039994	-0.000021
0.029994	-0.000021
0.019994	-0.000022
0.009994	-0.000023
-0.000006	-0.000023
-0.009807	-0.000024
-0.020007	-0.000024
-0.030007	-0.000025
-0.039807	-0.000025
-0.050008	-0.000026
-0.060008	-0.000026
-0.069808	-0.000027
-0.080008	-0.000027
-0.090009	-0.000028
-0.100009	-0.000029
-0.110009	-0.000029
-0.119809	-0.000030
-0.130009	-0.000030
-0.139810	-0.000031
-0.149810	-0.000031
-0.160010	-0.000032
-0.170010	-0.000033
-0.180011	-0.000033
-0.189811	-0.000034
-0.199811	-0.000034
-0.209811	-0.000035
-0.220011	-0.000036
-0.230012	-0.000036
-0.240012	-0.000037
-0.250012	-0.000037
-0.259812	-0.000038
-0.269813	-0.000039
-0.279813	-0.000040
-0.289813	-0.000040
-0.299813	-0.000041
-0.309814	-0.000042
-0.319614	-0.000043
-0.329814	-0.000043
-0.339814	-0.000044
-0.349614	-0.000045
-0.359815	-0.000039
-0.369615	-0.000047
-0.379815	-0.000041
-0.389815	-0.000048
-0.399816	-0.000049
-0.409616	-0.000050
-0.419816	-0.000052
-0.429816	-0.000053
-0.439617	-0.000054
-0.449817	-0.000055
