Freq	Zreal	Zimag
1000020	0.772081100000000	0.0509296000000000
794355.500000000	0.709444900000000	-0.115860100000000
630996.100000000	0.798808700000000	0.147569400000000
501269.500000000	0.882675700000000	-0.133060600000000
398144.500000000	0.777126000000000	-0.0904870000000000
316230.500000000	0.904009000000000	-0.158472000000000
251191.400000000	0.937986200000000	-0.223063700000000
199628.900000000	0.980224000000000	-0.257966600000000
158496.100000000	1.01589200000000	-0.281585500000000
125918	1.02228600000000	-0.294964000000000
100019.500000000	1.05406000000000	-0.271658800000000
79511.7200000000	1.14570700000000	-0.370876100000000
63105.4700000000	1.20123000000000	-0.392513700000000
50214.8400000000	1.26245500000000	-0.468568900000000
39902.3400000000	1.28689400000000	-0.504221600000000
31699.2200000000	1.34499600000000	-0.575802600000000
25136.7200000000	1.40388600000000	-0.655917900000000
19980.4700000000	1.44746900000000	-0.753895400000000
15878.9100000000	1.49643600000000	-0.876688500000000
12597.6600000000	1.55289600000000	-1.02681200000000
10019.5300000000	1.61519700000000	-1.21090300000000
7928.24100000000	1.68602400000000	-1.45055600000000
6307.87100000000	1.77460500000000	-1.73608400000000
5034.72200000000	1.87991800000000	-2.07152100000000
3993.05600000000	2.00424700000000	-2.47584400000000
3144.05500000000	2.16411900000000	-3.00716600000000
2519.53100000000	2.34339700000000	-3.58629800000000
2000.76200000000	2.56718800000000	-4.33822500000000
1580.66900000000	2.84345600000000	-5.25062400000000
1253.63400000000	3.16808100000000	-6.33526800000000
1000.70200000000	3.54753300000000	-7.65531600000000
790.028100000000	3.97772300000000	-9.26656800000000
628.811000000000	4.45886100000000	-11.1640700000000
502.232100000000	4.98065700000000	-13.4522300000000
400.152400000000	5.55279000000000	-16.2579800000000
315.504800000000	6.25058600000000	-19.8992700000000
252.016100000000	6.99270700000000	-24.1538000000000
200.320500000000	7.86457200000000	-29.5327100000000
158.005600000000	8.97400500000000	-36.4722800000000
125.558000000000	10.2855400000000	-44.6757400000000
99.7340000000000	11.9699800000000	-54.7491100000000
79.4491500000000	15.3849300000000	-67.4542700000000
62.9194600000000	18.4652100000000	-82.7185400000000
49.8670200000000	22.6565900000000	-100.750700000000
38.4221300000000	28.6338700000000	-124.969000000000
31.2500000000000	34.6305000000000	-147.349100000000
24.9335100000000	43.4392700000000	-174.783900000000
20.0320500000000	52.4404800000000	-205.795300000000
15.6250000000000	64.8668100000000	-245.960200000000
12.4667500000000	80.0534000000000	-285.470600000000
9.97340000000000	98.4038000000000	-327.678200000000
7.97193900000000	120.789100000000	-372.792000000000
6.35162600000000	148.426600000000	-420.236600000000
5.01336900000000	182.412900000000	-469.454700000000
3.98596900000000	219.355600000000	-515.181900000000
3.17581300000000	259.162300000000	-556.971400000000
2.51610300000000	300.808700000000	-593.678200000000
1.99553000000000	337.504600000000	-614.204200000000
1.58790600000000	383.451900000000	-650.831400000000
1.25805200000000	427.435800000000	-679.844200000000
0.997765000000000	473.038300000000	-702.152900000000
0.792744800000000	512.166800000000	-721.721600000000
0.629025800000000	551.629600000000	-738.452500000000
0.498882500000000	591.206500000000	-753.039100000000
0.398596900000000	627.957200000000	-767.592800000000
0.316723000000000	662.180400000000	-783.599700000000
0.251475300000000	690.919700000000	-802.831100000000
0.199978700000000	717.733800000000	-823.825600000000
0.158790600000000	744.503600000000	-846.918900000000
0.126008100000000	788.058300000000	-862.865800000000
0.100160300000000	840.977600000000	-865.812800000000
