Voltaje	Corriente
0.789811	0.000108
0.779411	0.000100
0.769611	0.000093
0.759611	0.000087
0.749811	0.000081
0.739810	0.000077
0.729610	0.000072
0.719810	0.000068
0.709610	0.000064
0.699609	0.000060
0.689809	0.000056
0.679609	0.000053
0.669809	0.000050
0.659608	0.000047
0.649808	0.000044
0.639808	0.000041
0.629808	0.000039
0.619808	0.000036
0.609807	0.000035
0.599807	0.000032
0.589807	0.000030
0.579807	0.000028
0.570006	0.000026
0.559806	0.000024
0.549806	0.000022
0.540006	0.000020
0.529806	0.000018
0.520005	0.000016
0.510005	0.000015
0.499805	0.000013
0.490005	0.000012
0.480004	0.000010
0.470004	0.000009
0.460004	0.000007
0.449804	0.000006
0.439804	0.000005
0.430003	0.000003
0.420003	0.000002
0.410003	0.000001
0.400003	0.000000
0.389802	-0.000001
0.380002	-0.000002
0.370202	-0.000003
0.360202	-0.000004
0.350001	-0.000004
0.340001	-0.000005
0.330201	-0.000006
0.320201	-0.000007
0.310001	-0.000008
0.300200	-0.000008
0.290000	-0.000009
0.280000	-0.000010
0.270200	-0.000010
0.259999	-0.000011
0.249999	-0.000012
0.240199	-0.000012
0.230199	-0.000013
0.219999	-0.000014
0.210198	-0.000014
0.200198	-0.000015
0.190398	-0.000015
0.179998	-0.000016
0.170197	-0.000017
0.160197	-0.000017
0.150197	-0.000018
0.140197	-0.000019
0.130196	-0.000019
0.120196	-0.000020
0.110196	-0.000020
0.100196	-0.000021
0.090196	-0.000022
0.080395	-0.000022
0.070195	-0.000023
0.059995	-0.000023
0.050395	-0.000024
0.040194	-0.000025
0.030194	-0.000025
0.020194	-0.000026
0.010394	-0.000027
0.000394	-0.000027
-0.009607	-0.000028
-0.019607	-0.000029
-0.029607	-0.000029
-0.039807	-0.000030
-0.049608	-0.000031
-0.059808	-0.000031
-0.069808	-0.000032
-0.079608	-0.000033
-0.089808	-0.000034
-0.099809	-0.000034
-0.109809	-0.000035
-0.119609	-0.000036
-0.129609	-0.000036
-0.139610	-0.000037
-0.149610	-0.000038
-0.159610	-0.000039
-0.169610	-0.000039
-0.179611	-0.000040
-0.189611	-0.000041
-0.199411	-0.000042
-0.209611	-0.000043
-0.219611	-0.000044
-0.229412	-0.000044
-0.239612	-0.000045
-0.249412	-0.000059
-0.259612	-0.000042
-0.269413	-0.000050
-0.279613	-0.000050
-0.289413	-0.000051
-0.299413	-0.000052
-0.309614	-0.000053
-0.319414	-0.000054
-0.329414	-0.000055
-0.339414	-0.000056
-0.349414	-0.000057
-0.359415	-0.000059
-0.369415	-0.000060
-0.379415	-0.000061
-0.389415	-0.000062
-0.399416	-0.000064
-0.409416	-0.000065
-0.419416	-0.000067
-0.429216	-0.000068
-0.439416	-0.000070
-0.449417	-0.000071
-0.459217	-0.000073
-0.469417	-0.000075
-0.479417	-0.000077
-0.489218	-0.000079
-0.499218	-0.000081
-0.509218	-0.000083
-0.519418	-0.000085
-0.529419	-0.000087
-0.539419	-0.000090
-0.549219	-0.000092
-0.559219	-0.000094
-0.569219	-0.000097
-0.579220	-0.000100
-0.589220	-0.000103
-0.599220	-0.000105
-0.609220	-0.000108
-0.619221	-0.000111
