Time	Voltage	Current
0.0133330000000000	0.487777000000000	0.00599520000000000
0.0266670000000000	0.495278000000000	0.00599974000000000
0.0400000000000000	0.502110000000000	0.00599016000000000
0.0533330000000000	0.508528000000000	0.00598856000000000
0.0666670000000000	0.514708000000000	0.00599528000000000
0.0800000000000000	0.520675000000000	0.00599312000000000
0.0933330000000000	0.526530000000000	0.00599308000000000
0.106667000000000	0.532083000000000	0.00599396000000000
0.120000000000000	0.537337000000000	0.00599636000000000
0.133333000000000	0.542903000000000	0.00599378000000000
0.146667000000000	0.548358000000000	0.00599382000000000
0.160000000000000	0.553770000000000	0.00598952000000000
0.173333000000000	0.559058000000000	0.00599659000000000
0.186667000000000	0.564370000000000	0.00599244000000000
0.200000000000000	0.569619000000000	0.00599375000000000
0.213333000000000	0.574848000000000	0.00599495000000000
0.226667000000000	0.580010000000000	0.00599418000000000
0.240000000000000	0.585144000000000	0.00599355000000000
0.253333000000000	0.590279000000000	0.00599555000000000
0.266667000000000	0.595351000000000	0.00599554000000000
0.280000000000000	0.600395000000000	0.00599475000000000
0.293333000000000	0.605436000000000	0.00599385000000000
0.306667000000000	0.610420000000000	0.00599583000000000
0.320000000000000	0.615483000000000	0.00599201000000000
0.333333000000000	0.620444000000000	0.00599377000000000
0.346667000000000	0.625374000000000	0.00599123000000000
0.360000000000000	0.630310000000000	0.00599362000000000
0.373333000000000	0.635227000000000	0.00599878000000000
0.386667000000000	0.640163000000000	0.00599512000000000
0.400000000000000	0.645075000000000	0.00599591000000000
0.413333000000000	0.649901000000000	0.00599254000000000
0.426667000000000	0.654776000000000	0.00599361000000000
0.440000000000000	0.659594000000000	0.00599261000000000
0.453333000000000	0.664472000000000	0.00599866000000000
0.466667000000000	0.669325000000000	0.00599408000000000
0.480000000000000	0.674143000000000	0.00599387000000000
0.493333000000000	0.678974000000000	0.00599215000000000
0.506667000000000	0.683770000000000	0.00599289000000000
0.520000000000000	0.688593000000000	0.00599413000000000
0.533333000000000	0.693434000000000	0.00599538000000000
0.546667000000000	0.698184000000000	0.00599325000000000
0.560000000000000	0.702998000000000	0.00599367000000000
0.573333000000000	0.707736000000000	0.00599664000000000
0.586667000000000	0.712510000000000	0.00599350000000000
0.600000000000000	0.717316000000000	0.00599812000000000
0.613333000000000	0.722076000000000	0.00599515000000000
0.626667000000000	0.726858000000000	0.00598954000000000
0.640000000000000	0.731598000000000	0.00599068000000000
0.653333000000000	0.736380000000000	0.00599340000000000
0.666667000000000	0.741187000000000	0.00599688000000000
0.680000000000000	0.745990000000000	0.00599756000000000
0.693333000000000	0.750802000000000	0.00599675000000000
0.706667000000000	0.755551000000000	0.00599732000000000
0.720000000000000	0.760284000000000	0.00599345000000000
0.733333000000000	0.765032000000000	0.00599279000000000
0.746667000000000	0.769791000000000	0.00599635000000000
0.760000000000000	0.774574000000000	0.00599360000000000
0.773333000000000	0.779375000000000	0.00599368000000000
0.786667000000000	0.784174000000000	0.00600006000000000
0.800000000000000	0.788900000000000	0.00599409000000000
0.813333000000000	0.793730000000000	0.00599697000000000
0.826667000000000	0.798501000000000	0.00599506000000000
0.840000000000000	0.803272000000000	0.00599156000000000
0.853333000000000	0.808017000000000	0.00599670000000000
0.866667000000000	0.812795000000000	0.00599657000000000
0.880000000000000	0.817545000000000	0.00599546000000000
0.893333000000000	0.822337000000000	0.00599686000000000
0.906667000000000	0.827149000000000	0.00599504000000000
0.920000000000000	0.831878000000000	0.00599066000000000
0.933333000000000	0.836654000000000	0.00599265000000000
0.946667000000000	0.841438000000000	0.00599043000000000
0.960000000000000	0.846273000000000	0.00599547000000000
0.973330000000000	0.851019000000000	0.00598930000000000
0.986670000000000	0.855778000000000	0.00599565000000000
1	0.860576000000000	0.00599326000000000
1.01333000000000	0.865327000000000	0.00599052000000000
1.02667000000000	0.870158000000000	0.00599303000000000
1.04000000000000	0.874924000000000	0.00599675000000000
1.05333000000000	0.879673000000000	0.00599984000000000
1.06667000000000	0.884454000000000	0.00599222000000000
1.08000000000000	0.889211000000000	0.00599362000000000
1.09333000000000	0.893940000000000	0.00599421000000000
1.10667000000000	0.898749000000000	0.00599552000000000
1.12000000000000	0.903517000000000	0.00599053000000000
1.13333000000000	0.908241000000000	0.00599377000000000
1.14667000000000	0.913012000000000	0.00599024000000000
1.16000000000000	0.917750000000000	0.00599246000000000
1.17333000000000	0.922569000000000	0.00599344000000000
1.18667000000000	0.927321000000000	0.00599916000000000
1.20000000000000	0.932071000000000	0.00599298000000000
1.21333000000000	0.936747000000000	0.00599455000000000
1.22667000000000	0.941510000000000	0.00599588000000000
1.24000000000000	0.946230000000000	0.00599960000000000
1.25333000000000	0.950902000000000	0.00598890000000000
1.26667000000000	0.955570000000000	0.00599044000000000
1.28000000000000	0.960234000000000	0.00599003000000000
1.29333000000000	0.964890000000000	0.00599672000000000
1.30667000000000	0.969531000000000	0.00599471000000000
1.32000000000000	0.974234000000000	0.00599377000000000
1.33333000000000	0.978872000000000	0.00599385000000000
1.34667000000000	0.983478000000000	0.00599251000000000
1.36000000000000	0.988061000000000	0.00599092000000000
1.37333000000000	0.992612000000000	0.00599399000000000
1.38667000000000	0.997175000000000	0.00599087000000000
1.39000000000000	0.999989000000000	0.00599216000000000
1.40333300000000	0.455924000000000	-0.00600880000000000
1.41666700000000	0.446464000000000	-0.00601447000000000
1.43000000000000	0.437651000000000	-0.00602036000000000
1.44333300000000	0.429317000000000	-0.00601691000000000
1.45666700000000	0.421300000000000	-0.00601440000000000
1.47000000000000	0.413588000000000	-0.00601098000000000
1.48333300000000	0.406022000000000	-0.00601091000000000
1.49666700000000	0.398613000000000	-0.00601517000000000
1.51000000000000	0.391352000000000	-0.00602093000000000
1.52333300000000	0.384255000000000	-0.00601517000000000
1.53666700000000	0.377222000000000	-0.00601842000000000
1.55000000000000	0.370323000000000	-0.00601240000000000
1.56333300000000	0.363507000000000	-0.00601781000000000
1.57666700000000	0.356768000000000	-0.00601907000000000
1.59000000000000	0.350093000000000	-0.00601939000000000
1.60333300000000	0.343468000000000	-0.00601855000000000
1.61666700000000	0.336945000000000	-0.00601590000000000
1.63000000000000	0.330473000000000	-0.00601774000000000
1.64333300000000	0.324109000000000	-0.00600878000000000
1.65666700000000	0.317762000000000	-0.00601480000000000
1.67000000000000	0.311503000000000	-0.00601713000000000
1.68333300000000	0.305292000000000	-0.00601221000000000
1.69666700000000	0.299087000000000	-0.00601638000000000
1.71000000000000	0.292952000000000	-0.00601483000000000
1.72333300000000	0.286864000000000	-0.00601585000000000
1.73666700000000	0.280819000000000	-0.00601707000000000
1.75000000000000	0.274830000000000	-0.00601328000000000
1.76333300000000	0.268888000000000	-0.00601543000000000
1.77666700000000	0.263003000000000	-0.00602038000000000
1.79000000000000	0.257148000000000	-0.00601492000000000
1.80333300000000	0.251333000000000	-0.00601805000000000
1.81666700000000	0.245607000000000	-0.00601521000000000
1.83000000000000	0.239866000000000	-0.00601143000000000
1.84333300000000	0.234143000000000	-0.00601668000000000
1.85666700000000	0.228479000000000	-0.00601251000000000
1.87000000000000	0.222860000000000	-0.00601588000000000
1.88333300000000	0.217273000000000	-0.00601607000000000
1.89666700000000	0.211718000000000	-0.00601513000000000
1.91000000000000	0.206188000000000	-0.00601676000000000
1.92333300000000	0.200661000000000	-0.00601120000000000
1.93666700000000	0.195249000000000	-0.00601339000000000
1.95000000000000	0.189805000000000	-0.00601543000000000
1.96333300000000	0.184421000000000	-0.00601977000000000
1.97666700000000	0.179080000000000	-0.00601661000000000
1.99000000000000	0.173729000000000	-0.00601435000000000
2.00333300000000	0.168419000000000	-0.00601758000000000
2.01666700000000	0.163144000000000	-0.00601435000000000
2.03000000000000	0.157932000000000	-0.00601542000000000
2.04333300000000	0.152720000000000	-0.00601566000000000
2.05666700000000	0.147512000000000	-0.00601501000000000
2.07000000000000	0.142333000000000	-0.00601488000000000
2.08333300000000	0.137186000000000	-0.00601526000000000
2.09666700000000	0.132122000000000	-0.00601761000000000
2.11000000000000	0.127031000000000	-0.00601345000000000
2.12333300000000	0.121970000000000	-0.00601582000000000
2.13666700000000	0.116924000000000	-0.00601604000000000
2.15000000000000	0.111910000000000	-0.00601151000000000
