Voltaje	Corriente
0.789811	0.000348
0.779411	0.000378
0.769611	0.000367
0.759611	0.000337
0.749611	0.000316
0.739610	0.000297
0.729810	0.000279
0.719610	0.000263
0.709810	0.000248
0.699609	0.000234
0.689809	0.000221
0.679809	0.000208
0.669609	0.000197
0.659809	0.000186
0.649608	0.000175
0.639808	0.000165
0.629808	0.000155
0.619808	0.000146
0.609807	0.000137
0.599807	0.000129
0.589807	0.000120
0.579807	0.000113
0.569806	0.000105
0.559606	0.000097
0.549806	0.000090
0.539806	0.000083
0.529806	0.000076
0.519805	0.000070
0.509805	0.000063
0.499805	0.000057
0.489805	0.000051
0.480004	0.000045
0.469804	0.000039
0.459804	0.000033
0.449804	0.000030
0.439804	0.000024
0.429803	0.000019
0.419803	0.000014
0.409803	0.000009
0.400003	0.000004
0.390002	-0.000000
0.380002	-0.000005
0.369802	-0.000009
0.359802	-0.000014
0.350001	-0.000018
0.340001	-0.000022
0.330001	-0.000026
0.320001	-0.000030
0.310001	-0.000034
0.300000	-0.000037
0.290200	-0.000041
0.279800	-0.000045
0.270000	-0.000057
0.259999	-0.000048
0.249999	-0.000058
0.239999	-0.000060
0.229999	-0.000064
0.219799	-0.000068
0.209798	-0.000071
0.199998	-0.000075
0.189998	-0.000078
0.179998	-0.000082
0.169997	-0.000085
0.160197	-0.000089
0.149997	-0.000093
0.139997	-0.000096
0.129996	-0.000100
0.119996	-0.000104
0.110196	-0.000108
0.099996	-0.000111
0.089996	-0.000115
0.079995	-0.000119
0.069995	-0.000122
0.060195	-0.000126
0.050195	-0.000130
0.039994	-0.000133
0.029994	-0.000136
0.019994	-0.000139
0.009994	-0.000142
0.000194	-0.000145
-0.009807	-0.000148
-0.019807	-0.000150
-0.029807	-0.000153
-0.039807	-0.000155
-0.049608	-0.000158
-0.060008	-0.000160
-0.069808	-0.000162
-0.079808	-0.000164
-0.089808	-0.000166
-0.099809	-0.000169
-0.109809	-0.000171
-0.119809	-0.000173
-0.129809	-0.000176
-0.139810	-0.000178
-0.149610	-0.000180
-0.159810	-0.000183
-0.169610	-0.000186
-0.179811	-0.000188
-0.189611	-0.000191
-0.199611	-0.000194
-0.209811	-0.000197
-0.219811	-0.000201
-0.229612	-0.000204
-0.239612	-0.000207
-0.249812	-0.000211
-0.259612	-0.000214
-0.269613	-0.000218
-0.279613	-0.000222
-0.289613	-0.000225
-0.299613	-0.000229
-0.309614	-0.000233
-0.319614	-0.000237
-0.329614	-0.000240
-0.339614	-0.000244
-0.349414	-0.000248
-0.359815	-0.000252
-0.369415	-0.000256
-0.379615	-0.000260
-0.389615	-0.000264
-0.399616	-0.000267
-0.409816	-0.000271
-0.419416	-0.000275
-0.429416	-0.000279
-0.439617	-0.000283
-0.449617	-0.000286
-0.459417	-0.000290
-0.469417	-0.000294
-0.479617	-0.000297
-0.489418	-0.000301
-0.499418	-0.000304
-0.509418	-0.000308
-0.519418	-0.000311
-0.529419	-0.000314
-0.539419	-0.000317
-0.549419	-0.000321
-0.559419	-0.000324
-0.569419	-0.000327
-0.579420	-0.000330
-0.589420	-0.000334
-0.599420	-0.000337
-0.609620	-0.000340
-0.619421	-0.000344
-0.629421	-0.000347
-0.639221	-0.000351
-0.649421	-0.000355
-0.659421	-0.000359
-0.669422	-0.000363
-0.679422	-0.000367
-0.689222	-0.000372
-0.699222	-0.000376
-0.709223	-0.000381
-0.719223	-0.000386
-0.729223	-0.000391
-0.739423	-0.000396
-0.749424	-0.000402
-0.759424	-0.000408
-0.769224	-0.000414
-0.779424	-0.000420
-0.789424	-0.000427
-0.799225	-0.000434
-0.790024	-0.000375
-0.779624	-0.000342
-0.769624	-0.000316
-0.759624	-0.000293
-0.749624	-0.000274
-0.739623	-0.000256
-0.729623	-0.000240
-0.719823	-0.000225
-0.710023	-0.000211
-0.699822	-0.000199
-0.689822	-0.000187
-0.679822	-0.000176
-0.669822	-0.000165
-0.659822	-0.000156
-0.649821	-0.000146
-0.639821	-0.000138
-0.629821	-0.000129
-0.620021	-0.000121
-0.609620	-0.000114
-0.599820	-0.000106
-0.589820	-0.000099
-0.579820	-0.000093
-0.569819	-0.000086
-0.560019	-0.000080
-0.549819	-0.000074
-0.540019	-0.000069
-0.530019	-0.000063
-0.520018	-0.000058
-0.509818	-0.000053
-0.500018	-0.000048
-0.490018	-0.000043
-0.480017	-0.000038
-0.469817	-0.000033
-0.460017	-0.000031
-0.450017	-0.000026
-0.440016	-0.000022
-0.429816	-0.000018
-0.419816	-0.000014
-0.410016	-0.000010
-0.400016	-0.000006
-0.390015	-0.000003
-0.380015	0.000001
-0.370015	0.000005
-0.360015	0.000008
-0.350014	0.000011
-0.340214	0.000015
-0.330014	0.000018
-0.320014	0.000021
-0.310014	0.000024
-0.300013	0.000028
-0.290013	0.000031
-0.280213	0.000034
-0.270013	0.000037
-0.260212	0.000040
-0.250212	0.000042
-0.240212	0.000045
-0.230012	0.000058
-0.220011	0.000047
-0.210211	0.000056
-0.200011	0.000058
-0.190011	0.000061
-0.180011	0.000064
-0.170010	0.000067
-0.160210	0.000070
-0.150210	0.000073
-0.140210	0.000075
-0.130209	0.000078
-0.120209	0.000081
-0.110409	0.000084
-0.100409	0.000087
-0.090208	0.000090
-0.080208	0.000092
-0.070208	0.000095
-0.060208	0.000098
-0.050408	0.000101
-0.040407	0.000104
-0.030407	0.000106
-0.020207	0.000109
-0.010207	0.000112
-0.000206	0.000115
0.009594	0.000118
0.019794	0.000121
0.029594	0.000124
0.039594	0.000127
0.049795	0.000130
0.059795	0.000133
0.069595	0.000137
0.079595	0.000140
0.089595	0.000144
0.099596	0.000148
0.109596	0.000151
0.119596	0.000155
0.129596	0.000159
0.139597	0.000164
0.149597	0.000168
0.159597	0.000173
0.169597	0.000177
0.179398	0.000182
0.189598	0.000187
0.199798	0.000192
0.209598	0.000197
0.219599	0.000202
0.229399	0.000208
0.239599	0.000213
0.249599	0.000219
0.259599	0.000224
0.269400	0.000230
0.279600	0.000235
0.289400	0.000241
0.299600	0.000246
0.309601	0.000252
0.319401	0.000257
0.329401	0.000262
0.339401	0.000267
0.349601	0.000272
0.359402	0.000277
0.369402	0.000281
0.379602	0.000285
0.389602	0.000290
0.399403	0.000294
0.409603	0.000297
0.419403	0.000301
0.429403	0.000305
0.439404	0.000308
0.449404	0.000312
0.459404	0.000315
0.469204	0.000318
0.479204	0.000321
0.489405	0.000324
0.499405	0.000328
0.509405	0.000331
0.519405	0.000334
0.529206	0.000337
0.539206	0.000340
0.549406	0.000344
0.559406	0.000347
0.569406	0.000351
0.579207	0.000354
0.589407	0.000358
0.599407	0.000362
0.609207	0.000366
0.619208	0.000370
0.629008	0.000374
0.639208	0.000378
0.649208	0.000383
0.659208	0.000387
0.669409	0.000392
0.679409	0.000397
0.689209	0.000402
0.699209	0.000407
0.709210	0.000413
0.719210	0.000418
0.729210	0.000424
0.739210	0.000430
0.749211	0.000436
0.759011	0.000443
0.769211	0.000450
0.779211	0.000579
0.789211	0.000401
0.799212	0.000460
