Voltaje	Corriente
0.789035	0.000566
0.779235	0.000521
0.769235	0.000484
0.759235	0.000451
0.749235	0.000421
0.739435	0.000395
0.729435	0.000369
0.719035	0.000346
0.709435	0.000324
0.699235	0.000305
0.689235	0.000285
0.679235	0.000268
0.669235	0.000251
0.659235	0.000235
0.649435	0.000220
0.639235	0.000205
0.629235	0.000190
0.619235	0.000178
0.609035	0.000165
0.599435	0.000152
0.589435	0.000141
0.579235	0.000130
0.569435	0.000119
0.559435	0.000109
0.549435	0.000098
0.539235	0.000089
0.529435	0.000080
0.519435	0.000071
0.509435	0.000062
0.499435	0.000053
0.489235	0.000046
0.479435	0.000039
0.469435	0.000030
0.459435	0.000023
0.449435	0.000016
0.439435	0.000009
0.429435	0.000002
0.419435	-0.000004
0.409435	-0.000010
0.399635	-0.000016
0.389635	-0.000022
0.379435	-0.000028
0.369435	-0.000033
0.359435	-0.000039
0.349635	-0.000044
0.339435	-0.000049
0.329435	-0.000053
0.319435	-0.000059
0.309435	-0.000064
0.299435	-0.000069
0.289635	-0.000074
0.279635	-0.000078
0.269835	-0.000082
0.259635	-0.000087
0.249635	-0.000091
0.239635	-0.000095
0.229435	-0.000100
0.219635	-0.000103
0.209835	-0.000108
0.199635	-0.000112
0.189635	-0.000117
0.179435	-0.000120
0.169635	-0.000124
0.159435	-0.000127
0.149635	-0.000131
0.139835	-0.000135
0.129435	-0.000138
0.119835	-0.000142
0.109635	-0.000144
0.099635	-0.000149
0.089635	-0.000152
0.079835	-0.000154
0.069835	-0.000158
0.059835	-0.000162
0.049635	-0.000165
0.039835	-0.000168
0.029635	-0.000171
0.019835	-0.000174
0.009835	-0.000177
-0.000365	-0.000181
-0.010365	-0.000184
-0.020365	-0.000186
-0.030165	-0.000189
-0.040165	-0.000193
-0.050165	-0.000196
-0.060365	-0.000199
-0.070365	-0.000202
-0.080165	-0.000205
-0.090365	-0.000208
-0.100165	-0.000211
-0.110365	-0.000215
-0.120365	-0.000218
-0.130165	-0.000222
-0.140165	-0.000226
-0.150165	-0.000229
-0.160165	-0.000232
-0.170365	-0.000237
-0.180165	-0.000240
-0.189965	-0.000243
-0.200165	-0.000247
-0.209965	-0.000252
-0.220165	-0.000256
-0.230165	-0.000260
-0.240165	-0.000264
-0.250165	-0.000269
-0.260165	-0.000273
-0.270165	-0.000277
-0.279965	-0.000283
-0.290165	-0.000287
-0.299965	-0.000292
-0.310165	-0.000297
-0.320165	-0.000301
-0.330165	-0.000307
-0.339965	-0.000312
-0.349965	-0.000317
-0.360165	-0.000321
-0.370165	-0.000327
-0.379965	-0.000332
-0.389965	-0.000337
-0.399965	-0.000343
-0.409965	-0.000348
-0.419765	-0.000354
-0.429965	-0.000360
-0.439965	-0.000366
-0.449965	-0.000371
-0.459965	-0.000377
-0.469965	-0.000382
-0.479765	-0.000388
-0.489965	-0.000393
-0.499765	-0.000399
-0.509765	-0.000406
-0.519965	-0.000412
-0.529965	-0.000418
-0.539965	-0.000424
-0.549965	-0.000431
-0.559765	-0.000437
-0.569765	-0.000444
-0.579965	-0.000450
-0.589765	-0.000456
-0.599965	-0.000463
-0.609765	-0.000470
-0.619965	-0.000477
-0.629965	-0.000485
-0.639965	-0.000491
-0.649565	-0.000499
-0.659765	-0.000507
-0.669765	-0.000514
-0.679765	-0.000522
-0.689565	-0.000530
-0.699765	-0.000538
-0.709565	-0.000546
-0.719965	-0.000556
-0.729765	-0.000564
-0.739565	-0.000574
-0.749765	-0.000583
-0.759765	-0.000591
-0.769765	-0.000602
-0.779765	-0.000612
-0.789765	-0.000623
-0.799765	-0.000634
-0.789765	-0.000568
-0.779765	-0.000519
-0.769765	-0.000480
-0.759565	-0.000445
-0.749765	-0.000415
-0.739765	-0.000387
-0.729765	-0.000363
-0.719765	-0.000340
-0.709765	-0.000320
-0.699765	-0.000301
-0.689765	-0.000282
-0.679965	-0.000265
-0.669765	-0.000249
-0.659765	-0.000235
-0.649765	-0.000221
-0.639765	-0.000206
-0.629965	-0.000194
-0.619965	-0.000182
-0.609765	-0.000171
-0.599765	-0.000159
-0.589765	-0.000149
-0.579965	-0.000139
-0.569965	-0.000129
-0.559765	-0.000120
-0.549765	-0.000110
-0.539765	-0.000102
-0.529965	-0.000093
-0.519965	-0.000085
-0.509765	-0.000077
-0.499965	-0.000070
-0.489965	-0.000062
-0.479765	-0.000056
-0.469965	-0.000049
-0.459765	-0.000042
-0.449765	-0.000035
-0.439765	-0.000028
-0.429965	-0.000022
-0.419965	-0.000016
-0.409965	-0.000010
-0.399965	-0.000005
-0.389965	0.000001
-0.379965	0.000007
-0.370165	0.000012
-0.359965	0.000017
-0.350165	0.000022
-0.339965	0.000028
-0.329965	0.000032
-0.320165	0.000037
-0.309965	0.000043
-0.300165	0.000047
-0.290165	0.000052
-0.280365	0.000057
-0.269965	0.000061
-0.260165	0.000066
-0.250165	0.000069
-0.239965	0.000075
-0.230165	0.000079
-0.220165	0.000082
-0.210165	0.000086
-0.200165	0.000090
-0.190165	0.000095
-0.180165	0.000099
-0.170165	0.000102
-0.160165	0.000106
