Voltaje	Corriente
0.789211	0.000216
0.779011	0.000195
0.769211	0.000178
0.759211	0.000163
0.749011	0.000150
0.739210	0.000138
0.729210	0.000128
0.719010	0.000118
0.709010	0.000109
0.699209	0.000101
0.689009	0.000093
0.679409	0.000086
0.669209	0.000080
0.659208	0.000074
0.649408	0.000068
0.639208	0.000062
0.629408	0.000057
0.619008	0.000052
0.609207	0.000048
0.599207	0.000043
0.589007	0.000039
0.579007	0.000035
0.569206	0.000031
0.559206	0.000027
0.549406	0.000024
0.539206	0.000020
0.529206	0.000017
0.519205	0.000014
0.509205	0.000011
0.499405	0.000008
0.489405	0.000005
0.479404	0.000003
0.469404	0.000000
0.459404	-0.000002
0.449404	-0.000005
0.439404	-0.000007
0.429403	-0.000009
0.419203	-0.000011
0.409203	-0.000013
0.399403	-0.000015
0.389402	-0.000017
0.379402	-0.000019
0.369402	-0.000020
0.359402	-0.000022
0.349201	-0.000023
0.339401	-0.000025
0.329401	-0.000027
0.319401	-0.000028
0.309601	-0.000029
0.299600	-0.000031
0.289400	-0.000032
0.279400	-0.000034
0.269400	-0.000035
0.259599	-0.000036
0.249399	-0.000038
0.239399	-0.000039
0.229399	-0.000040
0.219599	-0.000041
0.209398	-0.000043
0.199598	-0.000044
0.189598	-0.000045
0.179398	-0.000040
0.169397	-0.000049
0.159597	-0.000042
0.149597	-0.000051
0.139397	-0.000052
0.129596	-0.000053
0.119396	-0.000055
0.109396	-0.000056
0.099396	-0.000058
0.089595	-0.000059
0.079395	-0.000061
0.069795	-0.000062
0.059595	-0.000064
0.049595	-0.000065
0.039594	-0.000067
0.029594	-0.000068
0.019594	-0.000070
0.009594	-0.000071
-0.000206	-0.000073
-0.010607	-0.000074
-0.020407	-0.000076
-0.030407	-0.000077
-0.040407	-0.000078
-0.050408	-0.000080
-0.060208	-0.000081
-0.070408	-0.000083
-0.080208	-0.000084
-0.090208	-0.000086
-0.100409	-0.000087
-0.110409	-0.000089
-0.120409	-0.000091
-0.130409	-0.000092
-0.140210	-0.000094
-0.150410	-0.000096
-0.160210	-0.000098
-0.170210	-0.000099
-0.180411	-0.000101
-0.190211	-0.000103
-0.200211	-0.000105
-0.210211	-0.000107
-0.220411	-0.000109
-0.230212	-0.000111
-0.240412	-0.000113
-0.250212	-0.000115
-0.260212	-0.000117
-0.270213	-0.000120
-0.280213	-0.000122
-0.290413	-0.000124
-0.300213	-0.000126
-0.310014	-0.000128
-0.320014	-0.000130
-0.330214	-0.000132
-0.340014	-0.000135
-0.350214	-0.000137
-0.360015	-0.000139
-0.370015	-0.000141
-0.380015	-0.000143
-0.390215	-0.000145
-0.400216	-0.000147
-0.410016	-0.000149
-0.420016	-0.000151
-0.430216	-0.000153
-0.440216	-0.000155
-0.450017	-0.000157
-0.460017	-0.000159
-0.470017	-0.000161
-0.480017	-0.000163
-0.490018	-0.000165
-0.500018	-0.000167
-0.510018	-0.000169
-0.520018	-0.000170
-0.530019	-0.000172
-0.540219	-0.000174
-0.550019	-0.000176
-0.560019	-0.000178
-0.570019	-0.000180
-0.580020	-0.000182
-0.590020	-0.000184
-0.599820	-0.000186
-0.609820	-0.000188
-0.620021	-0.000190
-0.630221	-0.000192
-0.640021	-0.000194
-0.650021	-0.000197
-0.660022	-0.000199
-0.669822	-0.000202
-0.679822	-0.000204
-0.690022	-0.000207
-0.700022	-0.000209
-0.709823	-0.000212
-0.720023	-0.000215
-0.730023	-0.000218
-0.739823	-0.000222
-0.749824	-0.000225
-0.759824	-0.000228
-0.769824	-0.000232
-0.780024	-0.000236
-0.789824	-0.000240
-0.800025	-0.000244
-0.789624	-0.000216
-0.779624	-0.000196
-0.769624	-0.000180
-0.759624	-0.000166
-0.749424	-0.000154
-0.739623	-0.000143
-0.729623	-0.000133
-0.719623	-0.000124
-0.709423	-0.000115
-0.699422	-0.000107
-0.689622	-0.000100
-0.679622	-0.000093
-0.669622	-0.000087
-0.659622	-0.000081
-0.649621	-0.000075
-0.639621	-0.000070
-0.629621	-0.000064
-0.619821	-0.000059
-0.609820	-0.000055
-0.599620	-0.000050
-0.589420	-0.000046
-0.579620	-0.000042
-0.569819	-0.000038
-0.559619	-0.000035
-0.549819	-0.000031
-0.539819	-0.000027
-0.529819	-0.000024
-0.519818	-0.000021
-0.509818	-0.000018
-0.499818	-0.000015
-0.489818	-0.000012
-0.479817	-0.000009
-0.469817	-0.000006
-0.459817	-0.000004
-0.449817	-0.000001
-0.439817	0.000001
-0.429616	0.000004
-0.419616	0.000006
-0.409816	0.000008
-0.399816	0.000010
-0.389815	0.000012
-0.379815	0.000014
-0.369815	0.000016
-0.360015	0.000018
-0.350014	0.000020
-0.340014	0.000022
-0.329814	0.000024
-0.319814	0.000026
-0.310014	0.000027
-0.299813	0.000029
-0.289813	0.000031
-0.279813	0.000033
-0.269813	0.000034
-0.260012	0.000036
-0.249812	0.000037
-0.240012	0.000039
-0.230012	0.000040
-0.220011	0.000042
-0.210011	0.000043
-0.199811	0.000045
-0.190011	0.000040
-0.180011	0.000048
-0.169810	0.000042
-0.160010	0.000050
-0.150010	0.000051
-0.139810	0.000052
-0.130009	0.000054
-0.120009	0.000055
-0.110009	0.000056
-0.100009	0.000057
-0.090009	0.000058
-0.080008	0.000060
-0.070008	0.000061
-0.060208	0.000062
-0.050008	0.000063
-0.040007	0.000065
-0.030007	0.000066
-0.020007	0.000067
-0.010207	0.000069
-0.000206	0.000070
0.009994	0.000071
0.019794	0.000073
0.029794	0.000074
0.039794	0.000076
0.049995	0.000078
0.059795	0.000079
0.069795	0.000081
0.079795	0.000083
0.089796	0.000085
0.099796	0.000087
0.109996	0.000089
0.119796	0.000091
0.129796	0.000093
0.139797	0.000096
0.149597	0.000098
0.159797	0.000101
0.169797	0.000103
0.179798	0.000106
0.189798	0.000109
0.199798	0.000112
0.209798	0.000115
0.219799	0.000118
0.229799	0.000121
0.239799	0.000124
0.249599	0.000127
0.259799	0.000130
0.269600	0.000133
0.279600	0.000136
0.289800	0.000138
0.299800	0.000141
0.309801	0.000144
0.319801	0.000146
0.329801	0.000149
0.339801	0.000151
0.349601	0.000153
0.359602	0.000155
0.369602	0.000157
0.379802	0.000159
0.389602	0.000161
0.399803	0.000163
0.409603	0.000164
0.419603	0.000166
0.429603	0.000167
0.439804	0.000169
0.449404	0.000170
0.459604	0.000172
0.469604	0.000173
0.479604	0.000175
0.489605	0.000176
0.499405	0.000178
0.509605	0.000179
0.519605	0.000181
0.529406	0.000182
0.539606	0.000183
0.549406	0.000185
0.559406	0.000187
0.569406	0.000188
0.579407	0.000190
0.589407	0.000191
0.599607	0.000193
0.609607	0.000195
0.619408	0.000197
0.629608	0.000199
0.639408	0.000200
0.649608	0.000202
0.659409	0.000204
0.669409	0.000206
0.679409	0.000208
0.689609	0.000210
0.699409	0.000213
0.709410	0.000215
0.719410	0.000217
0.729610	0.000219
0.739410	0.000222
0.749411	0.000224
